product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
32461,casa_conforto,54,318,1,1350,45,15,35
9208,pet_shop,53,593,2,7150,35,35,35
30864,informatica_acessorios,45,1226,1,200,39,9,11
1119,livros_tecnicos,38,3543,1,350,23,2,16
4861,cama_mesa_banho,39,375,1,300,38,14,38
14351,automotivo,59,1358,4,1900,30,10,30
15210,beleza_saude,29,711,1,200,17,13,13
18931,telefonia,26,750,1,100,18,6,11
130,moveis_decoracao,63,213,1,3900,63,11,43
2014,consoles_games,40,562,2,200,21,9,17
3036,informatica_acessorios,39,95,1,1000,30,20,30
23782,utilidades_domesticas,47,422,2,6200,45,31,23
908,automotivo,56,359,1,6200,60,30,40
22357,esporte_lazer,30,682,2,304,27,17,27
32760,automotivo,59,867,5,1525,68,9,35
29597,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
19695,moveis_escritorio,60,1060,1,8725,35,53,34
2364,beleza_saude,48,1240,1,250,26,18,20
24995,esporte_lazer,25,1875,2,700,25,36,12
22496,eletrodomesticos,53,84,1,100,20,13,15
730,eletrodomesticos_2,45,442,6,9250,30,60,45
16102,bebes,60,432,1,465,19,20,29
17778,beleza_saude,51,455,1,413,20,13,15
23410,esporte_lazer,52,352,3,600,28,25,25
20575,informatica_acessorios,56,2571,1,2100,20,30,20
6662,beleza_saude,60,1040,1,1400,20,25,20
30590,beleza_saude,58,812,4,200,16,5,20
12969,beleza_saude,22,1489,1,5300,30,35,30
18561,NA,NA,NA,NA,500,65,6,11
11653,utilidades_domesticas,54,595,2,700,21,21,21
15318,livros_tecnicos,32,1635,1,500,27,3,19
13130,brinquedos,42,69,3,700,39,30,29
21042,beleza_saude,43,2189,1,696,21,17,17
29664,telefonia,57,564,5,400,17,5,12
23106,automotivo,60,689,3,1400,30,30,30
22473,bebes,34,988,2,985,28,30,27
16278,moveis_escritorio,49,1103,1,30000,100,45,11
2196,brinquedos,38,399,1,300,16,16,16
19718,moveis_decoracao,54,1972,2,3000,69,11,11
8085,automotivo,57,467,4,50,24,2,17
29201,beleza_saude,61,1337,1,1600,27,10,19
28515,cama_mesa_banho,37,218,1,3000,40,12,40
15416,esporte_lazer,49,718,1,600,16,16,16
40,fashion_roupa_masculina,33,384,1,400,17,7,20
9186,esporte_lazer,25,534,1,800,28,25,25
17572,informatica_acessorios,58,1852,1,300,16,10,11
28338,esporte_lazer,60,576,5,2500,80,12,22
14906,beleza_saude,50,961,1,833,17,16,14
8350,cama_mesa_banho,39,857,4,2450,80,16,35
5400,brinquedos,52,283,2,600,21,7,15
15597,esporte_lazer,47,481,1,300,16,16,11
20863,cama_mesa_banho,53,228,1,1000,37,10,35
3709,moveis_escritorio,19,883,1,10075,55,64,26
1435,pet_shop,63,1440,3,1500,50,20,40
15966,beleza_saude,53,1212,1,3800,23,23,23
13603,climatizacao,60,1197,1,3400,16,2,11
6063,cama_mesa_banho,56,429,1,2700,42,12,35
21192,brinquedos,48,73,2,4400,39,30,29
9355,brinquedos,52,267,2,150,20,10,20
22362,bebes,32,779,2,470,20,25,25
5324,instrumentos_musicais,52,468,1,10400,28,48,48
534,utilidades_domesticas,39,1053,4,3000,33,30,34
3121,relogios_presentes,60,112,2,250,16,2,20
10996,moveis_decoracao,62,314,1,1000,40,5,30
329,utilidades_domesticas,21,316,1,1200,29,21,27
27268,automotivo,42,2105,1,5275,40,25,30
11864,cama_mesa_banho,51,448,1,700,45,8,40
10428,beleza_saude,40,273,1,450,18,16,16
14332,perfumaria,28,203,1,350,16,12,14
12045,cama_mesa_banho,43,279,1,8200,56,17,51
31302,bebes,45,759,3,425,25,19,17
3110,livros_interesse_geral,42,1032,2,600,16,25,11
1532,esporte_lazer,32,282,2,4450,60,15,15
8380,relogios_presentes,50,446,2,350,16,11,11
27023,relogios_presentes,57,746,2,300,16,11,20
3703,beleza_saude,46,1259,2,550,30,10,20
26970,papelaria,58,303,4,1500,38,30,28
21627,automotivo,37,157,1,7850,89,21,26
30476,telefonia,51,2079,1,133,19,5,13
27074,utilidades_domesticas,36,652,4,500,16,11,12
16099,casa_construcao,56,1081,4,300,100,6,40
21122,esporte_lazer,55,472,3,6700,35,15,20
24514,utilidades_domesticas,57,387,2,9550,40,45,38
21903,esporte_lazer,53,486,5,900,30,15,20
28389,papelaria,53,893,10,2600,32,52,19
19684,alimentos_bebidas,29,3758,1,1100,24,21,16
9545,moveis_decoracao,58,411,5,1550,54,5,54
15686,construcao_ferramentas_construcao,46,1148,1,2100,16,29,36
20287,market_place,45,623,1,5900,60,15,40
4288,esporte_lazer,39,208,1,50,25,25,25
28741,informatica_acessorios,44,1162,1,700,16,8,20
26670,NA,NA,NA,NA,1600,45,12,30
354,bebes,58,544,3,2650,16,24,24
31144,automotivo,38,40,2,1883,99,27,27
13412,telefonia,58,1123,8,550,20,23,11
31185,moveis_decoracao,42,718,1,900,16,16,16
30572,beleza_saude,47,482,1,400,18,16,18
15956,ferramentas_jardim,48,374,1,600,16,8,23
32119,informatica_acessorios,50,639,4,360,22,11,17
27199,papelaria,50,115,3,550,25,15,30
3866,moveis_decoracao,43,729,2,2100,80,8,30
27166,telefonia,49,399,2,200,19,4,11
5867,moveis_decoracao,49,171,3,300,16,5,20
2677,informatica_acessorios,39,1423,3,375,17,11,14
2622,informatica_acessorios,60,661,1,800,23,13,26
20208,informatica_acessorios,51,383,2,300,16,18,16
11570,telefonia,45,402,10,150,19,3,11
13327,construcao_ferramentas_construcao,55,337,1,2050,20,8,20
2564,ferramentas_jardim,57,477,5,1100,25,10,25
3655,cama_mesa_banho,52,729,1,6200,20,30,30
2966,beleza_saude,60,2936,1,83,19,15,18
7528,papelaria,62,1331,1,1550,25,20,15
18257,automotivo,60,883,3,150,16,5,11
22506,relogios_presentes,54,696,2,300,16,11,11
17124,pet_shop,53,1138,2,1400,50,20,40
8388,malas_acessorios,41,156,1,6700,50,20,40
25140,eletroportateis,58,938,3,450,35,33,33
10549,automotivo,50,1731,2,200,19,19,11
15003,brinquedos,51,730,1,500,17,16,14
18598,informatica_acessorios,32,711,1,150,16,14,12
19547,automotivo,43,433,3,50,16,10,12
27438,esporte_lazer,56,398,3,300,16,15,30
24091,utilidades_domesticas,39,627,1,6200,41,30,30
8286,cama_mesa_banho,53,268,2,2500,41,9,34
2105,beleza_saude,60,918,1,150,22,3,15
19507,fashion_underwear_e_moda_praia,63,469,3,275,19,9,27
6621,utilidades_domesticas,48,464,1,1400,26,41,26
5730,esporte_lazer,52,1005,5,17600,45,20,97
10122,utilidades_domesticas,34,1473,2,850,22,22,22
24864,pet_shop,56,406,1,1200,16,20,20
11827,perfumaria,25,191,1,150,20,20,20
23989,esporte_lazer,49,925,2,1083,30,30,27
12449,relogios_presentes,60,320,3,542,20,15,17
15046,casa_construcao,55,910,6,9950,52,22,52
5478,informatica_acessorios,54,513,1,775,24,12,28
871,informatica_acessorios,53,144,2,200,25,5,15
24356,cool_stuff,43,116,1,600,25,37,36
26844,informatica_acessorios,37,288,1,300,30,7,20
5983,telefonia,22,2118,2,400,16,16,16
25411,cama_mesa_banho,60,236,1,1150,34,7,32
417,moveis_quarto,61,1961,1,200,16,2,11
16617,NA,NA,NA,NA,1100,23,16,13
18139,beleza_saude,58,870,4,1400,42,12,11
22289,alimentos_bebidas,56,757,4,8800,35,30,27
17187,automotivo,50,442,1,1200,40,10,40
9581,papelaria,60,391,3,5900,28,55,37
27911,bebes,55,871,2,200,20,6,15
18529,automotivo,50,993,2,2017,46,8,33
3693,moveis_escritorio,48,614,1,9750,92,15,27
20897,cama_mesa_banho,60,326,1,4350,45,15,35
19512,esporte_lazer,50,920,3,817,52,23,57
758,cama_mesa_banho,52,106,1,550,20,10,15
25225,beleza_saude,54,1842,3,2267,22,13,18
25458,brinquedos,50,1492,10,733,29,11,28
23292,moveis_decoracao,59,1969,2,3000,69,11,11
7946,pet_shop,45,1016,2,9400,47,15,34
23887,ferramentas_jardim,50,298,1,600,25,7,11
5366,utilidades_domesticas,52,471,2,550,16,20,16
15186,automotivo,55,1290,1,3300,42,19,25
3653,moveis_decoracao,40,242,4,13000,82,6,82
21965,moveis_decoracao,26,621,1,6000,37,41,37
29348,beleza_saude,39,411,1,550,23,8,13
725,cama_mesa_banho,52,289,1,2100,34,9,33
23986,brinquedos,56,707,5,7050,20,62,35
345,esporte_lazer,39,720,4,300,22,14,18
13745,utilidades_domesticas,51,948,2,1250,28,21,29
26404,utilidades_domesticas,58,884,3,2100,32,15,22
30847,utilidades_domesticas,56,1008,2,2775,28,26,26
15000,pet_shop,60,770,3,450,35,22,28
23251,automotivo,37,297,1,3300,71,2,60
7810,pet_shop,45,3110,5,1620,40,30,30
7753,construcao_ferramentas_seguranca,45,1312,1,700,18,23,19
12762,relogios_presentes,59,593,2,400,16,12,15
13926,casa_conforto,57,246,3,5350,40,20,40
18293,moveis_decoracao,57,2071,1,775,69,11,11
18978,moveis_decoracao,35,252,1,3100,16,34,34
22041,construcao_ferramentas_construcao,52,1548,1,114,16,12,17
31337,eletronicos,56,739,1,900,26,16,16
21111,casa_construcao,57,231,2,2650,27,26,18
6139,moveis_decoracao,40,899,2,4100,30,35,30
28019,beleza_saude,58,2022,1,1400,20,16,16
9590,eletroportateis,40,491,1,450,27,11,15
1239,fashion_roupa_masculina,28,572,2,800,45,10,35
8168,esporte_lazer,51,573,1,500,20,7,14
16653,consoles_games,55,1476,5,175,20,3,17
5044,esporte_lazer,57,2856,5,300,28,12,12
22781,telefonia,60,747,6,250,17,4,12
27355,utilidades_domesticas,45,711,1,5900,25,60,25
25827,utilidades_domesticas,35,160,2,515,18,17,16
25947,beleza_saude,58,2198,6,100,25,2,13
19858,construcao_ferramentas_construcao,49,139,6,8000,54,20,40
303,utilidades_domesticas,55,410,1,3650,37,25,30
13025,brinquedos,44,212,1,150,28,2,26
15179,malas_acessorios,58,1504,3,3000,37,29,30
29808,alimentos_bebidas,23,279,1,1150,18,18,18
28138,beleza_saude,46,2184,3,275,21,3,15
7529,moveis_decoracao,55,564,1,5400,75,25,25
30077,moveis_decoracao,57,2016,2,600,68,8,13
17424,pet_shop,41,824,5,1000,20,20,20
6923,moveis_decoracao,63,461,2,400,80,10,60
1543,papelaria,49,480,2,1900,20,10,11
9837,telefonia,49,394,2,150,19,4,20
25687,automotivo,56,1665,3,550,16,21,18
23193,esporte_lazer,49,501,2,233,18,6,13
16754,informatica_acessorios,46,939,1,200,16,16,14
8540,fashion_roupa_masculina,44,412,2,300,35,30,20
27171,utilidades_domesticas,27,409,1,1200,30,30,30
32625,esporte_lazer,41,1172,4,410,19,10,15
24007,cama_mesa_banho,51,2253,2,6450,60,14,38
14211,automotivo,60,695,6,5800,56,11,32
9106,fashion_bolsas_e_acessorios,58,410,4,150,16,2,11
18915,utilidades_domesticas,55,659,1,1150,30,30,30
1421,bebes,27,144,1,400,25,25,25
20712,construcao_ferramentas_construcao,44,534,2,713,24,20,21
9594,esporte_lazer,37,339,1,700,45,8,25
32024,esporte_lazer,42,522,3,1150,27,16,22
30735,automotivo,58,1042,4,150,16,6,12
20156,cama_mesa_banho,58,678,1,1350,19,17,23
22548,relogios_presentes,38,655,1,450,20,12,14
17455,utilidades_domesticas,32,84,2,515,39,11,25
15596,cama_mesa_banho,57,2480,2,1950,43,8,33
27134,utilidades_domesticas,24,741,5,250,15,17,21
29674,relogios_presentes,51,614,2,300,16,11,11
25083,pet_shop,34,413,2,19200,85,10,72
17766,moveis_decoracao,47,2165,2,600,68,8,13
28685,NA,NA,NA,NA,150,16,9,11
6441,beleza_saude,50,528,1,350,30,12,16
29028,brinquedos,19,274,2,400,32,10,26
15974,portateis_casa_forno_e_cafe,57,1168,1,1700,30,10,30
12144,perfumaria,44,498,1,1150,16,20,16
1877,informatica_acessorios,21,173,1,1217,21,15,11
272,automotivo,38,1113,3,450,16,5,11
12868,cama_mesa_banho,58,473,2,10600,50,25,25
26336,cama_mesa_banho,60,298,1,3200,33,8,40
30798,NA,NA,NA,NA,3000,45,10,30
21659,informatica_acessorios,50,1339,1,300,17,15,15
26660,automotivo,40,494,1,350,20,10,15
15809,brinquedos,37,240,3,3876,41,29,36
12947,automotivo,59,679,5,4400,78,4,47
28815,moveis_decoracao,63,518,2,800,80,10,60
22118,fashion_underwear_e_moda_praia,63,551,3,600,19,9,27
8742,relogios_presentes,54,264,5,250,16,2,11
31190,utilidades_domesticas,32,909,5,400,17,10,17
7611,informatica_acessorios,48,1362,1,150,16,16,12
22084,ferramentas_jardim,52,324,4,800,16,3,29
1165,telefonia,54,896,4,150,19,4,11
10940,consoles_games,51,793,3,400,20,20,20
8669,cool_stuff,40,304,1,175,15,15,11
31522,ferramentas_jardim,57,459,2,800,30,20,30
26583,bebes,48,1576,4,10950,60,27,40
15698,fashion_bolsas_e_acessorios,57,224,2,100,16,6,13
3656,moveis_sala,32,327,2,6200,55,14,47
29720,esporte_lazer,51,2145,1,3950,36,41,36
6244,esporte_lazer,33,2490,5,1350,30,20,20
4442,moveis_decoracao,50,1186,2,1600,53,8,11
32380,automotivo,43,133,2,200,31,2,23
23660,telefonia,25,287,1,100,19,3,11
4175,construcao_ferramentas_construcao,60,296,2,300,20,5,20
19541,moveis_decoracao,19,249,1,400,18,30,12
17576,utilidades_domesticas,58,806,1,1150,16,30,20
25386,cama_mesa_banho,57,1046,1,1450,25,25,25
23132,cama_mesa_banho,48,472,1,1420,47,9,38
25498,moveis_decoracao,58,2017,2,600,68,8,13
1659,beleza_saude,41,864,1,350,19,12,13
25896,brinquedos,41,221,1,450,45,15,35
746,automotivo,44,1131,1,250,30,11,16
5810,NA,NA,NA,NA,1700,67,10,40
17719,utilidades_domesticas,47,647,1,225,18,16,46
6875,utilidades_domesticas,49,345,1,2750,30,20,30
891,moveis_cozinha_area_de_servico_jantar_e_jardim,35,355,1,2800,33,20,15
21433,eletronicos,32,376,1,200,25,7,16
26832,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11
2081,fashion_bolsas_e_acessorios,39,817,1,100,16,5,16
23228,instrumentos_musicais,47,282,1,625,17,17,17
20934,bebes,41,697,2,300,20,6,15
22961,perfumaria,55,568,2,240,21,15,22
18594,perfumaria,54,803,1,500,23,8,15
22873,cama_mesa_banho,53,146,2,1500,34,6,41
5686,instrumentos_musicais,57,578,3,1965,51,44,11
6994,utilidades_domesticas,56,740,1,1850,30,30,30
13418,moveis_escritorio,50,2083,1,20500,58,28,58
25506,esporte_lazer,39,668,1,312,17,11,15
1376,alimentos_bebidas,25,369,2,200,20,8,16
25304,automotivo,49,1555,5,1850,30,28,30
21394,beleza_saude,57,1271,5,225,45,10,14
19506,beleza_saude,60,554,1,30000,55,75,61
3176,beleza_saude,38,1251,1,1050,26,21,23
12110,moveis_decoracao,53,616,1,4000,30,35,30
28730,perfumaria,36,299,1,453,20,11,13
31486,moveis_decoracao,50,68,1,800,16,30,16
10172,telefonia,60,2075,4,300,20,20,20
31587,utilidades_domesticas,59,416,2,9350,70,15,33
22825,beleza_saude,57,2491,1,2300,27,27,20
10984,cama_mesa_banho,60,188,1,1200,44,2,35
4341,fashion_bolsas_e_acessorios,42,139,1,100,16,10,15
15199,esporte_lazer,42,917,1,450,17,12,12
32178,perfumaria,40,691,1,500,17,19,15
13730,cool_stuff,47,1801,6,1550,20,50,20
22567,brinquedos,52,1792,6,1100,20,40,13
29054,agro_industria_e_comercio,57,690,1,12050,56,32,32
4410,brinquedos,39,171,1,300,16,17,11
15730,papelaria,43,653,3,10350,64,15,51
21402,beleza_saude,46,815,1,233,18,5,15
11958,papelaria,52,198,2,400,24,7,14
4176,telefonia,49,371,2,125,20,13,17
29102,cama_mesa_banho,51,572,1,6750,30,20,20
23673,cama_mesa_banho,56,1215,6,350,30,14,16
5,relogios_presentes,48,613,4,250,22,11,15
2154,automotivo,59,114,1,300,16,2,11
16029,automotivo,31,416,2,350,16,9,16
2430,brinquedos,49,288,6,1000,35,20,20
8726,telefonia,56,530,5,300,17,4,12
22955,brinquedos,29,1703,1,550,33,7,22
16509,beleza_saude,57,600,1,300,35,3,12
17701,eletronicos,50,640,2,330,22,4,12
3790,brinquedos,59,1082,4,14400,60,60,50
29423,esporte_lazer,55,314,3,150,20,6,13
27936,moveis_decoracao,54,1749,3,2300,105,3,70
3942,malas_acessorios,46,207,2,4219,41,52,29
4123,beleza_saude,59,926,1,10350,36,19,40
16927,moveis_decoracao,43,1931,3,7800,99,4,55
3596,informatica_acessorios,36,2561,1,1900,30,15,20
12624,eletroportateis,60,3839,4,1450,24,24,24
12609,fashion_calcados,63,306,3,1100,33,19,12
22081,relogios_presentes,55,610,1,3200,40,10,40
21259,beleza_saude,54,3482,1,1550,22,16,17
19337,brinquedos,47,474,2,330,20,14,12
25881,moveis_decoracao,60,264,2,150,16,5,20
7143,moveis_decoracao,49,458,1,100,19,3,12
5881,brinquedos,37,234,1,300,17,10,12
24583,automotivo,52,700,1,100,32,2,24
13774,brinquedos,47,389,2,1350,35,26,25
12408,beleza_saude,59,929,1,650,19,19,19
4214,informatica_acessorios,36,498,1,1000,18,9,16
8233,brinquedos,36,474,5,850,35,22,15
21173,instrumentos_musicais,55,941,2,500,60,16,11
8786,beleza_saude,40,409,1,1110,19,11,18
23485,cama_mesa_banho,55,310,1,450,45,15,35
8284,cool_stuff,56,708,2,5700,42,21,36
13947,fashion_calcados,54,404,4,1400,22,12,33
7348,perfumaria,41,1056,1,100,16,11,11
18170,esporte_lazer,54,1165,1,700,20,26,11
8336,moveis_decoracao,39,308,2,2950,40,20,40
20717,cama_mesa_banho,57,241,1,700,24,15,18
6482,automotivo,57,816,1,700,32,12,22
25900,informatica_acessorios,43,152,2,2900,30,9,25
2798,agro_industria_e_comercio,49,689,1,1950,19,44,11
18463,cama_mesa_banho,35,235,1,10050,50,30,40
22405,malas_acessorios,45,573,1,1400,48,10,33
21828,ferramentas_jardim,13,892,1,450,20,20,20
19938,esporte_lazer,49,834,4,1200,43,11,72
11902,fashion_bolsas_e_acessorios,32,205,1,200,21,9,14
3647,eletronicos,52,530,3,150,22,3,12
20692,moveis_decoracao,52,1559,4,700,68,8,13
17260,moveis_decoracao,51,1046,1,650,33,4,33
1900,moveis_decoracao,57,281,2,850,30,5,45
24941,relogios_presentes,39,515,3,886,19,15,17
5099,automotivo,59,185,3,150,25,25,25
8140,bebes,60,1212,4,1400,28,13,21
29948,papelaria,35,448,1,400,28,9,18
4553,casa_conforto,57,217,3,1900,40,20,30
12190,moveis_decoracao,31,820,2,5900,30,40,30
18401,moveis_decoracao,63,162,3,2000,61,3,41
6567,casa_construcao,49,910,6,9950,52,22,52
24070,relogios_presentes,55,841,4,600,16,11,17
28414,automotivo,60,553,1,450,105,10,16
2768,artigos_de_natal,35,415,4,550,37,10,37
17213,brinquedos,45,467,2,650,40,20,20
10916,utilidades_domesticas,54,407,1,200,25,10,20
21819,esporte_lazer,43,467,1,625,21,11,15
26941,brinquedos,53,144,2,1300,24,30,20
10821,esporte_lazer,47,1102,5,3100,56,28,33
30285,esporte_lazer,51,515,1,400,32,4,45
30370,esporte_lazer,56,2336,1,8000,30,30,30
9016,cama_mesa_banho,55,747,1,1250,25,17,35
30517,esporte_lazer,21,547,1,5150,28,8,11
29949,esporte_lazer,19,548,1,5150,22,3,22
14619,beleza_saude,60,1946,3,19000,87,76,16
7068,esporte_lazer,21,547,1,1950,20,6,20
3043,market_place,42,110,1,600,25,37,36
1710,brinquedos,50,425,2,500,16,45,12
1992,telefonia,39,423,1,100,19,3,11
25584,relogios_presentes,48,902,5,900,20,20,15
25494,beleza_saude,57,388,4,200,19,11,23
21089,beleza_saude,58,983,1,700,16,18,16
24221,perfumaria,40,284,2,300,16,16,20
1637,beleza_saude,39,1619,1,1600,19,37,25
22372,beleza_saude,55,710,1,171,19,20,13
29666,NA,NA,NA,NA,350,30,30,11
26291,cama_mesa_banho,59,1050,1,2250,35,12,24
3905,utilidades_domesticas,55,843,1,1800,30,30,30
4812,fashion_roupa_masculina,43,624,4,700,45,10,35
15815,brinquedos,25,254,1,200,16,10,11
1443,esporte_lazer,41,255,1,500,20,30,20
1310,beleza_saude,36,337,1,514,17,16,13
7401,automotivo,54,153,4,250,23,12,15
4646,automotivo,59,293,1,100,21,2,15
14232,cama_mesa_banho,56,313,1,5025,68,18,48
20238,brinquedos,19,699,2,300,20,5,15
30089,relogios_presentes,59,477,1,50,16,2,11
22936,relogios_presentes,56,555,1,150,20,5,15
15484,esporte_lazer,35,390,3,300,23,17,13
744,automotivo,58,454,1,2775,29,27,18
17793,esporte_lazer,57,376,5,700,60,8,17
12141,fashion_bolsas_e_acessorios,31,793,1,100,16,5,16
29744,eletroportateis,57,1424,3,2850,27,26,35
24126,bebes,32,572,2,700,59,27,11
19035,automotivo,54,376,1,1200,85,15,30
13552,esporte_lazer,60,1164,5,3450,35,10,27
18339,casa_conforto,57,217,3,10900,50,30,40
32297,beleza_saude,55,537,5,150,19,11,23
15688,beleza_saude,58,3921,6,300,30,15,15
23621,beleza_saude,53,1613,1,263,18,14,16
20564,eletronicos,56,1242,6,133,16,7,13
22468,automotivo,54,646,5,1350,60,8,33
13338,automotivo,59,1793,1,23200,16,2,11
2277,beleza_saude,46,1322,1,367,16,20,16
28126,informatica_acessorios,47,269,1,100,16,11,11
20285,cama_mesa_banho,50,147,1,450,40,4,30
28327,automotivo,55,1037,4,150,24,2,17
25432,moveis_decoracao,63,837,1,2200,43,5,30
7790,utilidades_domesticas,50,387,1,25850,38,79,49
15903,beleza_saude,55,1282,4,1450,25,22,19
20129,perfumaria,45,539,3,650,17,7,12
9920,moveis_decoracao,63,517,2,800,80,10,60
26141,moveis_sala,60,1146,2,3200,30,11,30
2226,bebes,30,875,1,1350,44,6,36
31611,cama_mesa_banho,60,184,2,600,70,10,50
3762,ferramentas_jardim,41,383,3,300,36,3,20
2228,perfumaria,52,587,1,743,20,13,14
18637,utilidades_domesticas,49,465,1,1900,36,35,29
28983,beleza_saude,38,1233,1,2350,16,10,30
142,perfumaria,58,468,4,1300,25,20,16
405,beleza_saude,41,216,1,150,20,15,15
32624,brinquedos,32,194,1,400,28,18,28
965,informatica_acessorios,53,177,5,150,16,3,17
24029,beleza_saude,37,475,1,100,25,11,11
24958,cama_mesa_banho,58,58,1,200,20,2,15
24342,beleza_saude,41,914,1,250,31,4,22
10309,beleza_saude,45,2244,1,1188,17,16,17
9416,brinquedos,47,1100,6,2025,50,27,27
10356,moveis_decoracao,55,1064,1,680,33,4,33
9363,beleza_saude,44,1400,3,1350,41,21,23
16842,industria_comercio_e_negocios,54,1552,3,1750,16,35,16
28096,esporte_lazer,49,473,1,1075,22,23,22
1595,beleza_saude,59,436,1,30000,55,75,61
30858,informatica_acessorios,57,938,2,500,30,10,11
4928,esporte_lazer,44,1098,1,400,21,16,16
11262,esporte_lazer,51,981,1,300,33,21,27
22529,beleza_saude,53,1185,2,2100,60,33,21
26617,moveis_decoracao,59,618,2,767,52,6,42
12988,cool_stuff,51,155,1,700,30,30,30
23097,relogios_presentes,45,628,1,350,22,14,27
14160,pet_shop,52,896,2,600,36,7,25
12198,pet_shop,55,1079,1,800,20,70,20
6758,brinquedos,42,684,2,600,16,34,26
22086,utilidades_domesticas,42,241,2,500,30,30,30
461,telefonia,58,477,5,350,17,4,12
16357,telefonia,44,1440,3,100,18,6,11
26201,fashion_roupa_masculina,22,367,2,400,17,7,20
29130,beleza_saude,60,886,1,500,20,12,12
21253,utilidades_domesticas,59,893,1,150,34,15,16
9906,casa_construcao,56,1504,2,1160,26,18,19
18395,beleza_saude,49,913,1,400,19,12,13
28894,fashion_roupa_feminina,40,1628,2,500,60,60,15
26176,esporte_lazer,55,2761,4,340,18,13,16
787,cama_mesa_banho,50,216,2,1100,33,12,24
31870,esporte_lazer,51,2268,7,350,20,8,14
