"","Attrition_Flag","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"9571","Attrited Customer","M",2,"Unknown","Unknown","$80K - $120K","Blue",2,1,3,4246,2517,0.951,8102,66,0.886,0.593
"9572","Existing Customer","F",4,"Graduate","Single","Unknown","Blue",2,1,2,7469,1378,0.859,15225,108,0.862,0.184
"9573","Existing Customer","M",2,"Graduate","Divorced","$80K - $120K","Blue",2,3,2,29974,2114,0.925,15190,115,0.855,0.071
"9574","Existing Customer","M",1,"Graduate","Married","$60K - $80K","Blue",2,3,2,20724,2221,0.769,14215,109,0.703,0.107
"9575","Existing Customer","M",2,"High School","Single","$120K +","Blue",2,2,2,21079,1431,0.688,13930,96,0.655,0.068
"9576","Existing Customer","F",1,"Uneducated","Married","$40K - $60K","Blue",2,2,3,3720,1569,0.891,16208,129,0.792,0.422
"9577","Attrited Customer","M",1,"Unknown","Single","$80K - $120K","Blue",2,3,2,11077,573,0.973,8165,87,0.776,0.052
"9578","Existing Customer","M",1,"High School","Married","$40K - $60K","Blue",2,3,1,12024,0,0.823,14551,105,0.78,0
"9579","Attrited Customer","M",5,"Graduate","Single","$40K - $60K","Blue",2,3,3,4446,0,0.963,8753,76,0.949,0
"9580","Existing Customer","M",3,"Graduate","Married","$120K +","Blue",2,1,3,34516,862,0.815,15034,111,0.762,0.025
"9581","Existing Customer","M",0,"Unknown","Married","Less than $40K","Silver",2,2,3,11511,0,0.867,14436,123,0.64,0
"9582","Existing Customer","M",2,"Graduate","Married","$80K - $120K","Silver",2,1,3,34516,1356,0.71,12878,104,0.825,0.039
"9583","Existing Customer","M",3,"Uneducated","Married","$120K +","Blue",2,3,1,19192,1507,0.594,15615,125,0.736,0.079
"9584","Existing Customer","M",0,"Post-Graduate","Married","Less than $40K","Blue",1,1,1,3076,0,0.924,15514,123,0.892,0
"9585","Existing Customer","M",3,"Graduate","Married","$80K - $120K","Blue",2,1,2,4196,1331,0.537,14545,116,0.841,0.317
"9586","Existing Customer","M",3,"Graduate","Single","$60K - $80K","Blue",1,3,3,3243,1580,1.075,15710,122,0.743,0.487
"9587","Existing Customer","F",1,"High School","Married","Unknown","Blue",1,2,1,17542,2517,0.8,13939,138,0.792,0.143
"9588","Existing Customer","M",4,"High School","Married","$80K - $120K","Blue",2,2,1,32949,1190,0.664,14892,113,0.638,0.036
"9589","Existing Customer","F",2,"Doctorate","Married","Unknown","Silver",1,3,3,32250,1289,0.703,15785,100,0.786,0.04
"9590","Existing Customer","F",2,"Graduate","Married","Unknown","Gold",2,1,1,34516,1826,0.718,14994,121,0.833,0.053
"9591","Existing Customer","F",2,"College","Divorced","$40K - $60K","Gold",2,2,3,23981,2114,0.721,15281,100,0.724,0.088
"9592","Existing Customer","F",2,"Graduate","Married","$40K - $60K","Blue",1,2,3,4090,1649,0.752,15497,92,0.673,0.403
"9593","Existing Customer","F",0,"High School","Single","Unknown","Blue",2,3,1,4251,2295,0.628,15574,115,0.797,0.54
"9594","Existing Customer","F",1,"High School","Single","Less than $40K","Blue",2,1,1,4119,2517,0.754,15215,121,0.862,0.611
"9595","Existing Customer","M",1,"High School","Married","Less than $40K","Silver",2,2,3,13399,1456,0.856,16493,122,0.649,0.109
"9596","Existing Customer","F",0,"Unknown","Married","Less than $40K","Blue",1,3,3,9070,1273,0.637,15211,129,0.743,0.14
"9597","Existing Customer","F",4,"Uneducated","Married","Unknown","Blue",2,6,1,7469,1216,0.771,13614,104,0.6,0.163
"9598","Attrited Customer","M",1,"Post-Graduate","Unknown","$80K - $120K","Blue",4,3,3,23714,0,0.981,8463,62,0.824,0
"9599","Existing Customer","F",2,"High School","Divorced","Less than $40K","Blue",1,2,3,5240,2517,0.78,14161,105,0.875,0.48
"9600","Attrited Customer","M",3,"Post-Graduate","Single","$40K - $60K","Blue",2,3,2,3744,0,0.796,8202,69,0.769,0
"9601","Existing Customer","M",2,"Uneducated","Single","$80K - $120K","Blue",2,2,1,15594,1690,0.69,16101,127,0.608,0.108
"9602","Existing Customer","M",4,"High School","Single","$60K - $80K","Blue",1,1,3,8449,2092,0.709,17634,120,0.667,0.248
"9603","Attrited Customer","M",0,"High School","Single","$80K - $120K","Gold",5,2,6,34516,0,0.969,8480,71,0.821,0
"9604","Existing Customer","M",3,"Unknown","Unknown","$80K - $120K","Blue",2,1,3,9959,734,0.86,16732,116,0.812,0.074
"9605","Existing Customer","M",2,"College","Single","$60K - $80K","Blue",1,3,3,4192,1734,0.753,13345,106,0.893,0.414
"9606","Existing Customer","F",1,"High School","Married","Less than $40K","Blue",2,6,3,3416,2517,0.925,14230,105,0.78,0.737
"9607","Existing Customer","M",4,"Doctorate","Single","$60K - $80K","Blue",2,2,2,3322,0,0.758,13784,108,0.588,0
"9608","Existing Customer","M",1,"Uneducated","Single","$60K - $80K","Blue",1,3,2,14217,1816,0.978,15554,99,0.678,0.128
"9609","Existing Customer","M",4,"College","Single","$60K - $80K","Blue",1,2,2,17350,1817,0.816,16132,118,0.873,0.105
"9610","Existing Customer","M",4,"High School","Married","$60K - $80K","Blue",1,3,0,13784,698,0.75,13120,91,0.784,0.051
"9611","Existing Customer","F",1,"Uneducated","Married","Less than $40K","Blue",2,2,3,3181,2087,0.752,13392,92,0.736,0.656
"9612","Existing Customer","F",3,"Graduate","Unknown","Less than $40K","Blue",2,2,1,5325,2488,0.926,13674,101,0.836,0.467
"9613","Attrited Customer","F",1,"Uneducated","Single","$40K - $60K","Gold",3,2,1,23981,1454,0.925,9140,64,0.684,0.061
"9614","Existing Customer","M",2,"Graduate","Married","Less than $40K","Blue",2,2,3,3920,0,0.813,16500,102,0.729,0
"9615","Existing Customer","F",1,"Graduate","Married","Less than $40K","Blue",2,1,2,5158,1148,0.637,13113,128,0.882,0.223
"9616","Existing Customer","F",2,"Unknown","Married","$40K - $60K","Blue",3,1,3,5073,1533,0.654,13420,122,0.743,0.302
"9617","Existing Customer","F",2,"High School","Married","$40K - $60K","Blue",2,1,3,4074,1868,0.688,15005,118,0.761,0.459
"9618","Existing Customer","M",1,"Graduate","Single","$40K - $60K","Blue",2,3,1,10284,787,0.739,13355,92,0.84,0.077
"9619","Existing Customer","M",3,"Uneducated","Married","$120K +","Platinum",3,4,3,34516,2070,0.88,13781,102,0.545,0.06
"9620","Attrited Customer","M",3,"High School","Single","$80K - $120K","Silver",2,2,3,34516,0,0.534,6361,74,1.114,0
"9621","Existing Customer","F",3,"High School","Married","Less than $40K","Blue",3,3,1,3999,721,0.847,15443,102,0.672,0.18
"9622","Existing Customer","F",0,"Post-Graduate","Divorced","Less than $40K","Blue",3,4,1,3468,2221,0.783,14222,122,0.627,0.64
"9623","Existing Customer","M",4,"Graduate","Married","$80K - $120K","Blue",3,1,2,11900,1796,0.651,14666,101,0.98,0.151
"9624","Attrited Customer","F",1,"High School","Single","Unknown","Blue",3,3,2,9701,0,1.024,9404,62,0.824,0
"9625","Existing Customer","M",0,"Graduate","Single","$80K - $120K","Gold",3,3,3,34516,1357,0.687,13722,124,0.746,0.039
"9626","Attrited Customer","F",0,"Uneducated","Married","Less than $40K","Blue",3,1,3,6075,0,0.923,9242,63,0.909,0
"9627","Existing Customer","M",0,"Uneducated","Married","$40K - $60K","Blue",3,3,3,13035,1285,0.761,14585,97,0.98,0.099
"9628","Attrited Customer","M",2,"Post-Graduate","Single","$60K - $80K","Blue",2,3,3,17306,0,0.4,6205,65,0.806,0
"9629","Attrited Customer","F",4,"Uneducated","Single","Less than $40K","Gold",3,3,3,15987,0,0.598,7832,73,0.78,0
"9630","Existing Customer","M",2,"Graduate","Single","$60K - $80K","Silver",3,3,2,34516,0,0.774,12920,132,0.737,0
"9631","Existing Customer","M",2,"High School","Married","$120K +","Blue",3,1,2,34516,939,0.826,15552,107,0.754,0.027
"9632","Existing Customer","F",1,"High School","Married","Unknown","Blue",2,1,2,7469,0,0.688,16730,122,0.718,0
"9633","Attrited Customer","M",0,"College","Married","$80K - $120K","Blue",3,2,3,12918,2352,1.008,9138,76,0.9,0.182
"9634","Attrited Customer","F",1,"High School","Single","Less than $40K","Blue",1,0,3,4085,0,0.787,7597,71,0.69,0
"9635","Existing Customer","M",1,"Graduate","Married","$40K - $60K","Blue",2,1,2,3705,1355,0.742,16089,119,0.725,0.366
"9636","Existing Customer","F",1,"High School","Married","Less than $40K","Blue",3,1,1,5319,921,0.866,15048,110,0.618,0.173
"9637","Existing Customer","M",3,"Graduate","Married","$40K - $60K","Blue",3,2,1,4549,990,0.745,13804,123,0.732,0.218
"9638","Existing Customer","M",2,"Uneducated","Married","$80K - $120K","Blue",2,3,1,15894,1293,0.693,14256,118,0.735,0.081
"9639","Existing Customer","M",1,"Unknown","Single","$40K - $60K","Silver",3,3,1,17894,2517,0.731,15305,111,0.586,0.141
"9640","Attrited Customer","F",3,"Unknown","Single","Less than $40K","Blue",2,2,2,5855,0,0.962,9202,80,0.86,0
"9641","Existing Customer","F",1,"Uneducated","Married","Less than $40K","Silver",2,2,3,13062,1731,0.936,13609,108,0.565,0.133
"9642","Attrited Customer","F",3,"Uneducated","Married","Less than $40K","Blue",3,3,3,7428,0,0.873,8078,62,0.722,0
"9643","Existing Customer","M",2,"College","Married","Less than $40K","Blue",3,3,2,8848,961,0.884,15352,117,0.671,0.109
"9644","Existing Customer","F",2,"Graduate","Married","$40K - $60K","Blue",3,1,3,7362,1176,0.735,17390,130,0.688,0.16
"9645","Existing Customer","M",5,"Graduate","Single","$120K +","Gold",2,4,1,34516,2088,0.822,15290,123,0.732,0.06
"9646","Existing Customer","M",3,"Post-Graduate","Married","$80K - $120K","Blue",3,1,2,4380,0,0.719,17258,121,0.704,0
"9647","Existing Customer","M",2,"Uneducated","Single","$60K - $80K","Blue",3,3,2,12510,1871,0.748,14018,128,0.778,0.15
"9648","Existing Customer","M",5,"Unknown","Single","$60K - $80K","Blue",2,3,2,23712,2195,0.754,16258,115,0.855,0.093
"9649","Existing Customer","F",2,"Doctorate","Single","Less than $40K","Blue",2,2,3,9149,1254,0.762,14401,100,0.754,0.137
"9650","Existing Customer","F",3,"Uneducated","Single","Unknown","Silver",2,2,3,34516,1930,0.93,16369,125,0.736,0.056
"9651","Existing Customer","F",1,"High School","Married","Less than $40K","Blue",3,3,2,3784,2517,0.648,15199,96,0.684,0.665
"9652","Existing Customer","M",1,"High School","Single","$80K - $120K","Blue",3,1,2,9680,2101,0.626,15152,100,0.695,0.217
"9653","Existing Customer","M",4,"High School","Married","$120K +","Blue",2,2,2,34516,2353,0.667,15214,129,0.675,0.068
"9654","Existing Customer","F",1,"High School","Married","Less than $40K","Blue",2,3,1,3845,1460,0.857,14432,106,0.828,0.38
"9655","Existing Customer","M",2,"Uneducated","Single","$40K - $60K","Blue",2,3,1,13409,1255,0.742,15573,99,0.768,0.094
"9656","Attrited Customer","M",2,"Graduate","Single","$80K - $120K","Silver",3,4,6,34516,0,0.801,7661,79,1.079,0
"9657","Existing Customer","M",0,"Unknown","Married","$80K - $120K","Blue",3,2,3,8065,0,0.729,14807,115,0.769,0
"9658","Existing Customer","M",3,"Graduate","Married","$60K - $80K","Blue",3,3,2,20501,561,0.779,15162,99,0.678,0.027
"9659","Existing Customer","M",3,"College","Single","$60K - $80K","Blue",3,3,1,23260,1476,0.975,15140,105,0.81,0.063
"9660","Attrited Customer","F",5,"Post-Graduate","Unknown","Less than $40K","Blue",3,3,2,9073,2466,0.446,6793,60,1.069,0.272
"9661","Existing Customer","M",1,"Graduate","Single","$60K - $80K","Blue",3,2,1,20101,1299,0.858,14732,115,0.855,0.065
"9662","Attrited Customer","M",0,"Graduate","Married","Less than $40K","Blue",3,2,3,6911,2517,0.934,8123,71,0.732,0.364
"9663","Existing Customer","F",1,"Graduate","Married","Less than $40K","Blue",2,3,2,3423,2186,0.671,14037,120,0.875,0.639
"9664","Existing Customer","F",3,"College","Single","Less than $40K","Silver",2,1,0,10729,0,0.68,14364,108,0.636,0
"9665","Existing Customer","F",4,"High School","Single","Unknown","Silver",2,3,2,34516,1963,0.758,13174,86,0.792,0.057
"9666","Attrited Customer","M",4,"Unknown","Married","$80K - $120K","Blue",3,3,2,34516,289,0.95,8964,76,1.054,0.008
"9667","Existing Customer","M",1,"Unknown","Single","$80K - $120K","Blue",2,3,3,28570,2027,0.749,15130,102,0.759,0.071
"9668","Existing Customer","M",1,"High School","Married","$60K - $80K","Blue",3,2,1,12495,2517,0.827,14524,106,0.683,0.201
"9669","Attrited Customer","M",3,"College","Married","$60K - $80K","Blue",3,3,2,13344,1907,0.832,8534,86,0.83,0.143
"9670","Attrited Customer","M",1,"Unknown","Single","$120K +","Blue",4,3,2,32563,0,1.013,9220,81,0.884,0
"9671","Existing Customer","F",3,"Graduate","Single","Unknown","Blue",3,2,2,3375,0,0.629,13992,103,0.807,0
"9672","Existing Customer","M",2,"College","Married","$60K - $80K","Blue",2,2,1,12299,1664,0.879,15060,90,0.915,0.135
"9673","Attrited Customer","M",1,"High School","Single","Less than $40K","Blue",4,4,5,4613,0,0.978,8970,78,1.294,0
"9674","Existing Customer","F",2,"Doctorate","Married","Less than $40K","Silver",3,2,1,10858,0,0.787,14475,111,0.682,0
"9675","Existing Customer","M",3,"Post-Graduate","Single","$80K - $120K","Blue",3,1,1,34516,2293,0.799,14287,114,0.754,0.066
"9676","Existing Customer","M",3,"High School","Married","$60K - $80K","Blue",2,3,3,4207,1556,0.658,15312,122,0.718,0.37
"9677","Existing Customer","F",2,"Graduate","Married","Less than $40K","Blue",2,3,1,3336,1889,0.85,13989,105,0.567,0.566
"9678","Existing Customer","F",5,"Unknown","Unknown","Less than $40K","Blue",2,2,2,5465,1967,0.644,14192,115,0.667,0.36
"9679","Existing Customer","F",1,"College","Single","Less than $40K","Silver",3,1,3,12633,1661,0.718,14378,98,0.69,0.131
"9680","Existing Customer","M",1,"College","Single","$80K - $120K","Blue",3,1,3,34516,1260,0.877,14576,95,0.759,0.037
"9681","Attrited Customer","F",0,"Doctorate","Married","Less than $40K","Blue",2,3,2,3876,0,0.848,7712,73,0.825,0
"9682","Existing Customer","F",4,"Uneducated","Married","Unknown","Blue",2,3,3,3326,2181,0.827,13583,110,0.746,0.656
"9683","Existing Customer","M",4,"Post-Graduate","Single","$120K +","Silver",3,3,1,34516,1562,0.618,14212,100,0.667,0.045
"9684","Attrited Customer","M",3,"Graduate","Married","$40K - $60K","Blue",2,2,2,3264,0,0.549,6439,63,0.75,0
"9685","Existing Customer","M",1,"Graduate","Married","$40K - $60K","Blue",2,2,2,6903,2091,0.919,15751,107,0.911,0.303
"9686","Existing Customer","F",3,"Unknown","Married","Less than $40K","Blue",2,3,2,2940,0,0.962,14792,120,0.875,0
"9687","Existing Customer","M",1,"Uneducated","Married","$60K - $80K","Blue",3,3,1,13731,1375,0.878,14826,99,0.707,0.1
"9688","Attrited Customer","M",1,"Unknown","Single","$40K - $60K","Blue",3,3,4,4826,0,0.954,8585,62,1,0
"9689","Attrited Customer","M",5,"Graduate","Married","$60K - $80K","Blue",1,2,3,4259,0,0.934,7993,71,0.651,0
"9690","Existing Customer","M",1,"Uneducated","Unknown","$40K - $60K","Blue",3,3,3,3523,1379,0.71,15108,118,0.71,0.391
"9691","Existing Customer","M",3,"College","Married","$60K - $80K","Gold",3,1,3,34516,1543,0.774,13967,101,0.712,0.045
"9692","Existing Customer","F",4,"High School","Unknown","Unknown","Blue",3,3,2,16998,1404,0.785,13977,127,0.693,0.083
"9693","Existing Customer","M",2,"Graduate","Single","$120K +","Blue",2,2,3,11714,898,0.726,13956,122,0.718,0.077
"9694","Attrited Customer","M",0,"College","Single","$60K - $80K","Blue",3,2,3,4097,0,0.836,8376,64,0.684,0
"9695","Attrited Customer","F",3,"High School","Married","Less than $40K","Blue",3,3,3,3952,0,1.002,8241,82,0.952,0
"9696","Attrited Customer","F",4,"Unknown","Single","Unknown","Blue",2,2,3,29295,0,1.411,9865,65,0.711,0
"9697","Existing Customer","F",0,"Post-Graduate","Single","Unknown","Blue",3,3,1,26423,0,0.671,13575,108,0.77,0
"9698","Existing Customer","F",4,"Uneducated","Married","Less than $40K","Blue",3,3,1,3196,1817,0.731,13300,104,0.677,0.569
"9699","Attrited Customer","F",0,"Graduate","Married","Less than $40K","Blue",2,3,1,4935,1574,1.01,8527,84,0.5,0.319
"9700","Existing Customer","M",0,"Graduate","Single","$60K - $80K","Silver",2,2,2,34516,984,0.913,15347,109,0.787,0.029
"9701","Attrited Customer","M",2,"Graduate","Married","$80K - $120K","Blue",3,3,2,12933,2239,0.445,6564,56,0.514,0.173
"9702","Existing Customer","M",4,"Graduate","Unknown","$60K - $80K","Silver",3,1,3,29937,0,0.746,14863,109,0.627,0
"9703","Existing Customer","F",2,"Graduate","Single","Less than $40K","Blue",2,1,2,8881,1901,0.808,15530,110,0.692,0.214
"9704","Existing Customer","M",3,"Unknown","Single","$80K - $120K","Blue",3,3,3,27514,1834,0.769,12841,100,0.786,0.067
"9705","Existing Customer","M",2,"Uneducated","Married","$80K - $120K","Blue",3,1,1,32275,1845,0.841,14917,88,0.796,0.057
"9706","Existing Customer","F",3,"Uneducated","Divorced","Less than $40K","Blue",3,2,1,4107,2517,0.779,16027,112,0.723,0.613
"9707","Existing Customer","F",2,"High School","Married","Unknown","Blue",3,1,1,7469,1294,0.869,15212,124,0.746,0.173
"9708","Existing Customer","F",3,"Graduate","Married","Less than $40K","Blue",2,2,2,5023,1857,0.631,14111,98,0.69,0.37
"9709","Attrited Customer","F",2,"Unknown","Single","Less than $40K","Blue",2,3,3,6071,0,0.912,9338,59,0.903,0
"9710","Existing Customer","M",3,"Doctorate","Single","$60K - $80K","Silver",3,3,1,27494,879,0.671,14375,112,0.672,0.032
"9711","Existing Customer","F",1,"High School","Divorced","Less than $40K","Blue",2,3,1,7106,2031,0.746,16377,124,0.746,0.286
"9712","Existing Customer","M",5,"Post-Graduate","Single","$60K - $80K","Blue",3,3,1,17230,1805,0.788,14781,130,0.857,0.105
"9713","Existing Customer","M",4,"Post-Graduate","Single","$80K - $120K","Blue",3,2,1,30885,2018,0.904,17350,115,0.62,0.065
"9714","Existing Customer","F",1,"Unknown","Unknown","Less than $40K","Blue",2,2,2,3629,2517,0.735,14205,102,0.759,0.694
"9715","Attrited Customer","M",2,"Uneducated","Married","$120K +","Silver",2,1,2,34516,796,0.841,7721,75,0.667,0.023
"9716","Existing Customer","F",1,"Graduate","Single","Unknown","Blue",3,2,2,17970,1390,0.724,13204,97,0.796,0.077
"9717","Existing Customer","M",3,"Graduate","Married","Less than $40K","Silver",3,2,3,10343,2070,0.747,14805,115,0.769,0.2
"9718","Attrited Customer","M",3,"Uneducated","Single","$40K - $60K","Blue",3,3,3,9267,0,0.866,7991,90,1.093,0
"9719","Existing Customer","F",2,"College","Married","$40K - $60K","Blue",2,3,3,2985,1651,0.693,14187,103,0.873,0.553
"9720","Existing Customer","F",2,"Uneducated","Married","Less than $40K","Silver",3,3,3,14386,2517,0.735,13377,114,0.869,0.175
"9721","Existing Customer","M",1,"High School","Single","$40K - $60K","Blue",2,3,3,3581,694,0.673,14637,109,0.787,0.194
"9722","Existing Customer","M",2,"Graduate","Married","Less than $40K","Blue",2,2,3,3079,1267,0.65,14540,104,0.552,0.411
"9723","Existing Customer","F",2,"Unknown","Single","Less than $40K","Blue",3,3,2,3594,1996,0.795,14881,109,0.703,0.555
"9724","Existing Customer","M",1,"Uneducated","Married","$60K - $80K","Blue",3,2,2,10488,1636,0.681,14719,116,0.681,0.156
"9725","Attrited Customer","M",3,"College","Single","$80K - $120K","Silver",3,3,2,34516,2517,0.735,7155,66,0.65,0.073
"9726","Attrited Customer","M",3,"Doctorate","Single","$80K - $120K","Blue",2,2,3,24001,1629,0.965,9102,75,0.974,0.068
"9727","Existing Customer","F",2,"Post-Graduate","Married","Less than $40K","Blue",2,1,2,5500,0,0.675,14357,110,0.618,0
"9728","Existing Customer","M",1,"Uneducated","Married","$120K +","Blue",1,1,3,34516,0,0.776,14127,116,0.731,0
"9729","Existing Customer","M",2,"Graduate","Single","$120K +","Blue",1,1,1,7790,1921,0.789,14567,131,0.617,0.247
"9730","Existing Customer","M",2,"Graduate","Married","$80K - $120K","Blue",2,3,1,10301,2451,0.906,16359,111,0.657,0.238
"9731","Existing Customer","F",4,"High School","Single","Unknown","Blue",2,3,1,23939,1419,0.785,14812,101,0.804,0.059
"9732","Existing Customer","M",0,"Graduate","Divorced","$80K - $120K","Blue",1,1,2,21615,570,0.737,16464,103,0.717,0.026
"9733","Existing Customer","F",3,"Uneducated","Married","Less than $40K","Blue",1,1,1,8712,991,0.615,14512,115,0.769,0.114
"9734","Attrited Customer","F",2,"Uneducated","Unknown","Less than $40K","Silver",5,2,6,12203,0,0.9,8600,94,0.843,0
