Donnor_ID,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftTimeFirst,GiftTimeLast
00009611,$12.67,$9.64,$13.00,$14.00,3,28,2,14,130,21
00170363,$18.40,$12.60,$16.00,$10.00,5,15,2,6,93,17
00170370,$14.50,$14.50,$18.00,$20.00,4,4,2,2,32,16
00170386,$9.50,$6.93,$9.33,$10.00,4,15,3,9,92,16
00170402,$8.60,$6.80,$8.50,$10.00,5,10,2,4,53,16
00170401,$9.00,$8.20,$8.50,$10.00,4,5,2,3,44,18
00170438,$10.00,$8.55,$10.33,$10.00,5,20,3,13,112,17
00004726,$10.00,$10.75,$10.00,$10.00,4,32,2,16,126,19
00170448,$20.00,$8.67,$20.00,$20.00,1,9,1,8,123,24
00170457,$18.00,$13.86,$18.00,$18.00,1,7,1,5,86,22
00170473,$18.00,$15.33,,$20.00,2,3,0,1,41,19
00170479,$10.00,$8.86,$9.50,$11.00,5,7,2,3,53,19
00170489,$20.00,$20.00,,$20.00,2,2,0,0,30,18
00170536,$13.00,$11.25,$14.00,$11.00,3,4,2,2,33,19
00170621,$10.00,$4.71,$10.00,$11.00,2,17,2,13,130,16
00170588,$12.50,$6.71,,$10.00,2,7,0,2,75,18
00170577,$15.00,$14.17,$15.00,$20.00,4,6,2,2,44,18
00170652,$16.33,$12.17,$14.50,$20.00,3,6,2,3,56,18
00170651,$15.00,$9.63,,$15.00,2,8,0,4,57,15
00170649,$20.60,$17.00,$25.00,$25.00,5,10,2,3,53,17
00170646,$15.00,$12.50,,$20.00,3,4,0,1,43,18
00170677,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00170563,$7.50,$7.50,$8.75,$8.00,6,6,4,4,36,22
00170722,$20.00,$13.80,,$20.00,1,10,0,5,128,26
00170714,$16.67,$12.62,$15.00,$20.00,3,13,2,7,93,20
00170768,$10.00,$8.75,$15.00,$15.00,3,4,1,2,40,18
00170767,$15.00,$12.50,$15.00,$15.00,1,2,1,2,33,22
00170765,$12.00,$11.67,$11.25,$15.00,5,6,4,4,39,25
00003009,$11.50,$9.88,$10.50,$15.00,4,16,2,8,77,16
00014547,$16.67,$16.00,$20.00,$20.00,3,5,2,2,52,16
00170827,$8.33,$6.38,$8.50,$6.00,3,13,2,7,81,18
00170825,$22.50,$18.00,$20.00,$25.00,2,5,1,3,76,15
00170817,$20.25,$20.25,$20.00,$25.00,4,4,2,2,32,16
00170813,$13.00,$13.00,$16.00,$16.00,2,2,1,1,28,22
00171521,$6.29,$5.22,$6.50,$6.00,7,18,2,5,64,15
00170927,$7.50,$4.19,$6.67,$10.00,4,27,3,15,125,18
00170889,$10.00,$4.29,,$5.00,1,14,0,6,100,15
00170864,$11.67,$11.67,$11.67,$15.00,3,3,3,3,29,21
00186809,$11.67,$12.50,$11.67,$15.00,3,4,3,3,30,7
00170912,$15.00,$15.00,$10.00,$20.00,2,2,1,1,36,18
00170907,$10.00,$10.00,$5.00,$15.00,2,2,1,1,28,19
00170939,$17.50,$20.00,$17.50,$20.00,2,10,2,7,93,23
00170935,$11.00,$10.67,$11.00,$10.00,2,3,2,2,24,18
00171014,$25.00,$25.00,$25.00,$25.00,2,2,1,1,30,26
00170486,$12.50,$12.50,$15.00,$10.00,2,2,1,1,21,15
00125366,$15.00,$15.00,$15.00,$15.00,1,1,1,1,24,24
00171083,$33.33,$16.52,$50.00,$25.00,3,27,1,14,126,19
00171072,$19.86,$12.63,$15.60,$20.00,7,16,5,8,53,19
00171129,$8.50,$5.87,$8.50,$8.00,6,39,4,18,105,21
00171137,$13.63,$11.46,$13.17,$16.00,8,13,6,8,55,16
00171139,$17.50,$10.00,$15.00,$20.00,2,9,1,3,113,16
00171188,$13.50,$11.53,$13.33,$15.00,4,30,3,14,105,20
00171169,$15.00,$15.00,$15.00,$15.00,1,3,1,3,52,23
00171157,$8.00,$9.20,$7.33,$6.00,4,10,3,4,63,15
00171205,$9.75,$7.45,$9.75,$10.00,4,22,4,14,91,11
00171216,$6.25,$5.83,$6.67,$5.00,4,6,3,4,41,16
00171215,$11.33,$11.33,$11.00,$12.00,3,3,2,2,24,19
00171214,$25.00,$25.00,$25.00,$25.00,1,1,1,1,23,23
00171258,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00171265,$25.50,$16.67,$26.00,$25.00,2,21,1,10,105,15
00171302,$15.00,$11.67,,$15.00,1,3,0,2,44,18
00171338,$6.25,$6.67,$7.50,$5.00,4,6,2,4,52,19
00171337,$13.00,$10.33,,$15.00,2,3,0,1,44,18
00011611,$20.50,$17.50,$20.50,$13.00,2,20,2,4,102,4
00171358,$25.00,$19.62,$25.00,$25.00,3,13,1,8,124,19
00171357,$25.00,$25.00,$25.00,$25.00,1,1,1,1,17,17
00171370,$17.50,$17.50,,$25.00,2,2,0,0,28,18
00013805,$30.00,$27.50,$30.00,$25.00,1,2,1,1,22,19
00171405,$20.00,$10.67,,$20.00,1,3,0,0,55,19
00171396,$6.50,$5.00,$6.50,$10.00,4,10,2,5,53,19
00171383,$7.67,$7.67,$5.00,$7.00,3,3,1,1,24,18
00171475,$20.00,$20.00,$20.00,$15.00,2,2,2,2,30,15
00171507,$25.33,$17.95,$29.00,$30.00,6,20,2,5,69,17
00171528,$8.75,$6.71,$9.33,$10.00,4,17,3,9,86,20
00171512,$20.00,$15.00,,$20.00,1,2,0,0,23,15
00007879,$27.50,$17.86,$25.00,$30.00,2,14,1,7,130,26
00171566,$10.17,$10.25,$10.00,$15.00,6,8,4,4,33,18
00171581,$12.50,$12.50,$12.50,$15.00,2,2,2,2,23,16
00185698,$17.50,$15.00,$17.50,$10.00,2,3,2,2,29,10
00163675,$15.00,$10.88,$15.00,$15.00,2,8,2,5,87,18
00171143,$26.00,$23.57,$25.33,$32.00,5,7,3,4,45,17
00171631,$15.50,$11.19,$15.67,$17.00,4,26,3,17,128,20
00171612,$11.00,$8.38,$8.00,$10.00,3,8,1,4,54,16
00171609,$15.00,$13.00,$15.00,$15.00,2,4,2,3,44,16
00171642,$27.50,$21.00,$25.00,$30.00,2,5,1,2,65,19
00188507,$10.67,$9.77,$10.00,$10.00,3,13,2,8,125,6
00171655,$12.50,$12.67,$10.00,$10.00,2,6,1,4,84,18
00171677,$17.33,$14.25,$17.33,$25.00,3,4,3,4,42,24
00171700,$25.00,$15.50,$25.00,$25.00,1,8,1,5,93,21
00171738,$15.00,$9.75,,$10.00,1,8,0,3,81,18
00171763,$13.40,$9.65,$13.75,$13.00,5,13,4,6,93,19
00171785,$11.67,$11.25,$10.00,$15.00,3,4,2,3,43,18
00171873,$10.00,$8.33,$10.00,$10.00,1,15,1,11,120,16
00171855,$12.33,$6.83,$12.33,$20.00,3,20,3,9,79,17
00171854,$18.00,$13.50,$18.00,$15.00,1,12,1,4,79,18
00171832,$0.00,$25.00,,$25.00,0,3,0,1,42,18
00171898,$18.33,$17.86,$15.00,$15.00,3,7,1,3,74,16
00171879,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00171943,$20.00,$11.50,,$20.00,1,4,0,1,53,15
00171935,$17.50,$12.50,$20.00,$20.00,2,4,1,2,45,22
00171920,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00171978,$10.00,$11.11,$10.00,$10.00,5,9,2,3,41,18
00170818,$6.29,$6.00,$6.00,$6.00,7,9,4,6,45,16
00172018,$10.00,$9.05,$10.00,$10.00,2,20,1,10,113,21
00172014,$18.33,$13.63,$19.00,$10.00,3,16,2,9,86,18
00171209,$30.00,$30.00,,$30.00,1,1,0,0,15,15
00172073,$9.40,$7.44,$9.33,$10.00,5,9,3,5,67,16
00172068,$13.08,$11.94,$12.75,$14.00,13,18,8,10,45,16
00172097,$12.33,$12.33,$12.50,$15.00,3,3,2,2,32,21
00172088,$70.50,$70.50,$70.50,$56.00,2,2,2,2,21,17
00014798,$13.33,$8.83,$13.00,$14.00,9,46,7,15,130,16
00005074,$26.00,$22.88,$26.00,$26.00,1,17,1,8,115,24
00172140,$20.00,$10.70,,$20.00,1,10,0,5,75,17
00171950,$7.67,$6.80,$5.67,$10.00,6,10,3,5,76,18
00172162,$4.50,$5.57,,$4.00,2,14,0,7,121,19
00172167,$13.00,$13.00,$13.33,$15.00,4,4,3,3,35,20
00165753,$15.00,$15.00,,$15.00,1,1,0,0,16,16
00172176,$14.50,$11.00,$14.50,$20.00,2,4,2,3,41,17
00172175,$14.25,$11.33,$15.67,$6.00,4,6,3,3,39,15
00001646,$8.33,$7.56,$10.00,$10.00,3,16,1,8,103,17
00172220,$17.00,$12.13,$20.00,$20.00,2,15,1,8,128,16
00172214,$11.00,$9.80,$11.25,$11.00,5,10,4,6,77,24
00172232,$21.50,$21.50,$23.00,$20.00,2,2,1,1,33,25
00081616,$4.14,$3.64,$4.00,$3.00,7,14,3,7,65,5
00189564,$18.67,$17.00,$22.00,$18.00,3,10,1,2,42,6
00003008,$11.25,$8.71,$10.00,$10.00,4,17,2,7,124,13
00171227,$8.67,$7.60,$9.00,$10.00,3,5,2,4,44,16
00172273,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00172315,$8.67,$6.85,$8.67,$11.00,3,34,3,16,130,16
00172301,$17.50,$12.75,$17.50,$15.00,2,4,2,4,44,16
00001986,$6.75,$5.55,$7.67,$6.00,8,29,3,15,128,6
00172359,$14.00,$8.06,$14.00,$14.00,3,17,3,11,128,20
00172343,$25.00,$16.00,,$25.00,2,7,0,4,68,19
00172362,$10.33,$8.77,$10.00,$10.00,6,13,3,6,57,18
00172773,$10.33,$9.43,$10.00,$10.00,3,23,1,10,123,17
00172432,$25.00,$10.27,$25.00,$25.00,1,11,1,9,126,20
00172420,$6.25,$6.25,$6.67,$5.00,4,4,3,3,31,20
00172452,$5.00,$4.25,$4.75,$5.00,6,16,4,9,91,15
00172475,$15.75,$12.30,$16.00,$15.00,4,10,3,6,76,17
00172464,$6.17,$5.63,$6.20,$5.00,6,8,5,6,40,18
00172467,$14.29,$12.00,$12.50,$20.00,7,9,4,5,53,17
00172503,$23.33,$17.43,$20.00,$25.00,3,7,1,5,110,22
00172500,$30.50,$30.50,$23.00,$38.00,2,2,1,1,29,19
00172512,$9.88,$9.09,$10.00,$9.00,8,32,5,16,89,17
00172508,$13.50,$11.42,$14.00,$15.00,4,12,2,4,57,18
00172530,$6.40,$5.71,$5.67,$5.00,5,7,3,4,52,21
00172527,$5.00,$5.00,$5.00,$5.00,6,7,2,3,41,15
00172523,$4.33,$4.14,$4.50,$4.00,6,7,4,5,41,16
00172573,$20.00,$13.91,$20.00,$20.00,2,32,2,18,126,23
00172571,$20.00,$9.53,$20.00,$10.00,2,19,2,11,124,24
00172562,$15.00,$14.00,,$15.00,2,4,0,1,40,25
00172597,$12.50,$7.15,$20.00,$20.00,2,13,1,5,123,18
00172635,$0.00,$11.44,,$16.00,0,9,0,7,113,27
00170998,$17.00,$10.17,$17.00,$10.00,1,12,1,5,56,23
00172750,$18.67,$18.67,$18.67,$20.00,3,3,3,3,33,20
00172702,$10.00,$10.00,$10.00,$15.00,3,3,3,3,32,15
00172784,$4.63,$5.57,$4.71,$6.00,8,14,7,9,85,17
00172802,$17.50,$17.22,$10.00,$25.00,2,9,1,6,122,26
00172801,$25.00,$13.57,,$25.00,1,7,0,6,124,25
00172607,$15.00,$15.00,$15.00,$15.00,1,1,1,1,24,24
00172814,$5.00,$8.67,$5.00,$15.00,1,3,1,1,29,24
00172812,$15.00,$15.00,$5.00,$25.00,2,2,1,1,24,18
00172854,$36.00,$23.54,,$37.00,2,13,0,7,129,18
00172851,$17.00,$13.00,$17.00,$17.00,2,5,1,3,113,22
00172846,$30.00,$14.11,$30.00,$7.00,1,9,1,5,76,18
00172839,$16.00,$11.60,$16.00,$16.00,1,5,1,3,53,20
00172883,$11.00,$14.84,$12.00,$12.00,2,19,1,10,111,19
00172882,$7.33,$10.00,$5.00,$10.00,3,10,1,5,119,17
00172863,$6.80,$6.50,$6.33,$8.00,5,6,3,4,40,16
00172908,$17.00,$12.13,,$17.00,1,8,0,2,90,17
00172892,$10.00,$9.00,$10.00,$15.00,3,4,2,2,32,18
00172887,$23.00,$23.00,$23.00,$23.00,1,1,1,1,21,21
00172938,$31.00,$20.88,,$32.00,2,8,0,2,74,18
00172956,$4.63,$4.00,$4.50,$5.00,8,24,4,14,120,17
00172937,$20.00,$17.50,$20.00,$10.00,1,8,1,5,69,22
00172931,$15.00,$12.50,$15.00,$15.00,1,2,1,2,53,18
00172929,$5.57,$5.40,$5.00,$7.00,7,10,4,6,44,19
00172924,$45.00,$46.67,$45.00,$45.00,1,3,1,2,41,21
00172888,$15.00,$15.00,$12.50,$20.00,3,3,2,2,24,18
00172962,$12.50,$12.50,$5.00,$20.00,2,2,1,1,29,19
00013215,$11.50,$11.00,$11.50,$0.00,2,3,2,2,33,4
00186307,$17.00,$16.14,$14.00,$25.00,4,14,1,5,57,4
00162656,$20.00,$17.40,$20.00,$20.00,2,5,1,4,68,18
00172990,$13.50,$9.00,$13.50,$15.00,2,10,2,10,127,21
00172994,$12.00,$12.00,$20.00,$20.00,3,3,1,1,32,15
00173039,$33.50,$23.11,$36.00,$36.00,2,9,1,6,103,16
00110755,$10.20,$9.33,$10.25,$10.00,5,6,4,5,41,22
00173056,$5.00,$6.00,$5.00,$5.00,4,15,1,8,113,18
00173080,$20.00,$14.69,$20.00,$20.00,2,16,1,9,105,23
00158143,$17.75,$12.36,$17.75,$17.00,4,14,4,13,113,21
00173094,$13.00,$9.17,,$15.00,2,6,0,3,75,18
00173100,$16.00,$13.00,,$17.00,2,8,0,3,57,18
00173107,$15.00,$7.76,$15.00,$15.00,1,29,1,19,129,18
00173108,$25.00,$21.67,,$25.00,2,6,0,1,53,18
00173132,$15.00,$11.56,$15.00,$15.00,3,9,2,8,109,16
00170169,$9.40,$9.50,$9.40,$11.00,5,6,5,5,32,21
00173192,$20.00,$9.38,$20.00,$20.00,1,16,1,6,102,15
00173188,$25.00,$19.00,,$25.00,1,5,0,2,88,26
00173184,$12.50,$8.20,$20.00,$20.00,2,5,1,3,75,19
00173223,$8.60,$8.82,$10.00,$8.00,5,33,3,20,126,19
00173232,$18.00,$13.60,$20.00,$19.00,7,20,1,3,68,15
00013177,$9.80,$9.56,$11.00,$12.00,5,54,2,10,159,4
00173300,$10.50,$8.89,$11.00,$12.00,6,9,1,2,41,18
00173338,$17.50,$15.00,$20.00,$15.00,2,3,1,2,43,18
00173348,$5.40,$5.50,$5.33,$6.00,5,6,3,3,33,18
00173378,$23.00,$19.00,$19.00,$20.00,5,14,1,6,113,15
00173391,$5.86,$5.50,$6.00,$7.00,7,8,4,5,40,16
00125453,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00173417,$23.40,$20.50,$18.00,$16.00,5,6,3,3,32,18
00032984,$15.00,$9.50,$15.00,$4.00,1,2,1,1,21,19
00134115,$14.20,$11.45,$14.00,$15.00,5,11,4,8,65,15
00173445,$18.00,$13.13,$18.00,$15.00,4,8,4,6,64,22
00173460,$19.00,$15.00,,$20.00,2,4,0,1,53,17
00178976,$25.00,$25.00,$25.00,$25.00,1,1,1,1,17,17
00189722,$5.83,$5.73,$5.50,$6.00,6,11,4,8,45,16
00173523,$20.00,$17.00,$20.00,$20.00,2,5,2,4,56,21
00173508,$20.00,$15.00,,$20.00,1,2,0,1,40,25
00173497,$20.00,$20.00,$20.00,$20.00,1,1,1,1,16,16
00173563,$12.50,$10.60,$10.00,$5.00,6,10,1,3,53,15
00173616,$15.00,$15.00,$13.00,$17.00,2,2,1,1,32,18
00173653,$19.25,$15.50,$18.00,$22.00,4,6,1,3,45,15
00188734,$5.00,$5.38,$5.00,$5.00,5,16,3,12,65,17
00173675,$13.00,$8.75,$15.00,$15.00,2,12,1,6,125,16
00173682,$16.00,$14.50,$16.00,$16.00,3,4,1,1,37,25
00173726,$10.33,$8.17,$11.00,$11.00,3,6,1,2,56,18
00173702,$4.75,$4.50,$7.50,$10.00,4,6,2,3,40,21
00173571,$25.00,$17.50,$20.00,$30.00,2,4,1,1,32,17
00173737,$26.00,$20.67,$26.00,$31.00,2,6,2,4,52,20
00173744,$20.00,$20.00,$15.00,$25.00,2,2,1,1,31,26
00189263,$5.29,$5.25,$5.00,$5.00,7,8,4,5,34,4
00173774,$25.17,$27.09,$26.20,$20.00,6,33,5,22,130,18
00173772,$9.00,$7.92,$9.14,$8.00,8,13,7,8,44,19
00173777,$20.33,$15.20,$21.00,$20.00,3,5,1,2,52,15
00173805,$9.00,$8.88,$8.75,$10.00,5,8,4,7,56,16
00174053,$5.00,$6.35,$5.00,$6.00,7,37,6,21,126,21
00173840,$15.00,$13.33,$15.00,$15.00,2,3,2,3,41,20
00003953,$20.00,$16.25,,$20.00,1,4,0,1,56,26
00173872,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00173897,$11.25,$11.22,$10.50,$10.00,4,9,2,5,53,20
00173948,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00173945,$20.00,$20.00,$20.00,$20.00,1,1,1,1,16,16
00173985,$8.50,$8.27,$10.00,$5.00,6,15,1,4,52,19
00173997,$20.00,$20.00,$20.00,$20.00,2,3,2,3,53,20
00173994,$37.50,$37.50,$25.00,$50.00,2,2,1,1,24,18
00189438,$8.80,$7.67,$8.67,$10.00,5,9,3,5,52,20
00188645,$15.00,$15.00,$15.00,$0.00,1,1,1,1,16,5
00001544,$20.00,$13.00,,$20.00,1,4,0,2,52,18
00010189,$0.00,$9.86,,$5.00,0,7,0,1,52,15
00029669,$14.00,$14.00,$14.00,$15.00,2,2,2,2,29,22
00187501,$6.00,$5.75,$6.50,$5.00,3,4,2,3,35,18
00174152,$18.00,$13.00,$15.00,$21.00,2,4,1,1,55,17
00174176,$10.00,$9.17,$10.00,$10.00,4,6,3,4,54,16
00174165,$15.25,$12.17,$14.00,$18.00,4,6,2,4,42,16
00096951,$12.00,$9.00,$12.00,$15.00,2,10,2,4,89,18
00174186,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00174182,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00190558,$13.00,$8.48,,$10.00,2,25,0,11,120,9
00009988,$0.00,$29.00,,$36.00,0,3,0,1,41,26
00174246,$15.33,$13.60,$15.33,$16.00,3,5,3,5,56,20
00174271,$18.00,$15.83,,$18.00,2,6,0,2,56,19
00174264,$20.00,$12.50,,$20.00,1,2,0,1,35,17
00182490,$8.40,$6.25,$7.33,$10.00,5,12,3,7,112,17
00174609,$9.00,$7.54,$9.00,$6.00,5,13,2,5,80,18
00160488,$10.17,$9.50,$10.25,$11.00,6,8,4,5,41,15
00174360,$11.00,$8.92,$11.00,$12.00,2,12,2,7,101,16
00174358,$12.50,$17.50,$12.50,$20.00,2,4,2,4,89,24
00174317,$11.00,$10.13,$10.00,$15.00,2,8,1,2,64,18
00174315,$22.50,$18.33,$22.50,$25.00,2,3,2,3,43,16
00174380,$16.25,$16.25,$15.00,$20.00,4,4,2,2,35,18
00174375,$25.00,$25.00,$25.00,$25.00,1,1,1,1,20,20
00174373,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00174436,$15.00,$11.00,$15.00,$15.00,3,9,1,6,113,26
00174435,$7.30,$6.50,$7.57,$7.00,10,28,7,15,89,15
00174428,$15.00,$11.17,,$15.00,1,6,0,2,57,26
00188854,$12.67,$8.83,$20.00,$5.00,3,6,1,2,41,5
00174453,$11.50,$9.88,$11.33,$13.00,4,8,3,5,57,17
00174481,$12.50,$9.38,$12.50,$15.00,2,8,2,8,122,20
00174470,$7.33,$7.33,$6.67,$11.00,6,6,3,3,32,15
00174934,$8.75,$7.00,$7.00,$7.00,4,7,1,4,63,17
00174551,$13.25,$10.75,$15.33,$16.00,4,8,3,4,44,21
00174576,$36.00,$30.75,$36.00,$36.00,1,4,1,3,52,24
00174568,$15.00,$15.00,$15.00,$20.00,2,2,2,2,29,24
00174602,$11.33,$8.45,$11.33,$12.00,3,11,3,10,79,19
00002444,$17.50,$10.46,$25.00,$25.00,2,13,1,9,128,16
00189666,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00174629,$23.33,$18.40,$20.00,$25.00,3,5,1,3,54,19
00161479,$9.00,$7.45,$9.00,$9.00,4,11,3,8,81,17
00174659,$19.00,$10.82,$20.00,$20.00,3,14,2,7,125,17
00174671,$6.40,$5.57,$6.50,$6.00,5,14,2,5,119,15
00174737,$11.00,$12.29,$10.00,$12.00,2,14,1,8,126,18
00174760,$5.40,$4.56,$5.00,$5.00,5,9,2,5,77,16
00175092,$25.00,$10.92,$25.00,$25.00,1,12,1,8,77,25
00174803,$10.80,$7.89,$11.33,$10.00,5,19,3,13,129,17
00174833,$20.00,$13.20,$20.00,$20.00,3,10,3,8,113,25
00174821,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00132896,$25.00,$15.57,$25.00,$25.00,1,14,1,11,130,22
00176253,$50.00,$32.92,,$50.00,1,12,0,7,129,18
00174895,$15.00,$15.00,$15.00,$15.00,1,1,1,1,16,16
00174938,$13.67,$8.09,$16.00,$25.00,3,11,2,7,75,18
00174932,$17.75,$12.90,$17.75,$6.00,4,10,4,6,64,15
00012737,$7.67,$7.17,$6.50,$5.00,3,6,2,2,21,15
00174948,$18.00,$9.43,$18.00,$21.00,2,7,2,4,64,22
00174947,$5.33,$4.86,$5.67,$3.00,6,7,3,3,23,15
00174956,$7.25,$7.25,$4.50,$15.00,4,4,2,2,35,15
00174974,$9.00,$7.27,$8.75,$10.00,5,11,4,8,54,16
00174976,$15.00,$12.25,,$15.00,1,4,0,2,65,19
00174991,$17.00,$10.63,$14.00,$20.00,2,8,1,4,81,18
00175000,$17.33,$13.09,$17.50,$17.00,3,11,2,6,89,26
00175205,$5.25,$5.27,$5.20,$5.00,8,11,5,5,32,15
00175016,$9.90,$8.33,$10.14,$4.00,10,18,7,10,56,18
00175033,$11.25,$10.33,$10.00,$10.00,8,25,6,17,123,18
00009742,$0.00,$9.24,,$15.00,0,21,0,13,128,14
00175139,$15.00,$10.00,,$15.00,1,7,0,2,74,18
00175132,$50.00,$41.64,$50.00,$50.00,3,11,1,5,65,19
00175130,$32.50,$27.50,,$35.00,2,4,0,1,55,19
00175113,$25.00,$25.00,$25.00,$25.00,1,1,1,1,17,17
00175155,$15.00,$10.00,,$15.00,2,4,0,1,42,15
00012313,$100.00,$100.00,$100.00,$100.00,1,1,1,1,23,23
00175198,$12.67,$10.75,$14.00,$17.00,3,4,2,2,43,20
00175194,$12.50,$12.50,,$15.00,2,2,0,0,28,18
00175226,$9.00,$7.25,$9.00,$10.00,2,12,2,6,78,18
00175219,$5.33,$5.83,$5.50,$10.00,3,6,2,2,29,18
00175216,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00175251,$33.89,$24.50,$31.60,$50.00,9,16,5,8,81,19
00175283,$41.67,$42.08,$35.00,$40.00,3,12,1,8,115,19
00175412,$12.50,$9.10,$10.00,$15.00,2,10,1,7,122,15
00175396,$15.00,$13.00,$16.00,$16.00,2,4,1,3,77,21
00184124,$17.80,$8.15,$12.00,$27.00,5,34,2,21,130,4
00174936,$20.00,$9.05,$18.00,$24.00,3,20,2,9,76,21
00175438,$25.67,$15.46,$25.67,$31.00,3,28,3,16,118,24
00175602,$3.25,$3.43,$3.33,$3.00,8,27,6,13,126,19
00002814,$7.33,$8.00,$6.00,$10.00,3,4,2,2,24,15
00175471,$7.00,$6.57,$5.33,$5.00,5,7,3,3,32,18
00175504,$9.20,$5.34,$8.50,$15.00,5,29,2,15,111,18
00175535,$12.00,$10.60,$16.50,$13.00,4,5,2,3,40,16
00175584,$14.00,$11.20,$15.00,$15.00,3,5,1,2,57,18
00175582,$12.00,$9.43,$10.50,$15.00,3,7,2,4,53,15
00175579,$25.00,$16.67,,$15.00,1,3,0,1,44,18
00175617,$10.00,$8.35,$10.00,$10.00,3,17,2,13,127,20
00175609,$10.29,$9.10,$10.00,$10.00,7,15,4,9,74,16
00175659,$12.50,$7.82,$12.50,$15.00,2,11,2,10,130,21
00175637,$12.50,$15.00,,$20.00,2,3,0,1,69,18
00175663,$20.00,$20.00,$20.00,$20.00,1,1,1,1,18,18
00174578,$13.67,$11.00,$15.00,$15.00,3,5,1,2,63,19
00190598,$15.00,$22.57,$15.00,$20.00,2,7,2,7,85,21
00175731,$12.00,$11.00,,$12.00,1,13,0,5,113,26
00175719,$9.25,$8.33,$8.50,$10.00,4,12,2,7,64,18
00175708,$25.00,$25.00,$25.00,$25.00,2,2,1,1,32,18
00175730,$17.50,$12.40,$17.50,$15.00,2,15,2,7,105,25
00003631,$13.20,$13.11,$13.67,$10.00,5,9,3,3,24,5
00008912,$20.00,$16.86,$20.00,$20.00,1,7,1,1,57,25
00175759,$12.33,$10.50,$15.00,$12.00,3,4,1,2,45,19
00175790,$12.50,$11.25,$10.00,$15.00,2,4,1,2,43,26
00175782,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00175057,$18.00,$12.11,$18.00,$18.00,3,9,1,6,80,16
00012783,$13.33,$9.64,$13.50,$10.00,3,11,2,5,87,16
00175847,$6.20,$5.50,$5.00,$4.50,5,7,1,2,40,18
00174422,$4.71,$4.17,$5.00,$6.00,7,12,5,6,44,16
00175902,$11.25,$9.07,$10.00,$10.00,4,14,2,6,80,15
00175907,$14.00,$9.53,$14.00,$15.00,4,17,4,15,124,25
00175378,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00175890,$15.00,$10.50,$15.00,$15.00,1,4,1,2,57,19
00087180,$19.50,$17.45,$19.50,$22.00,2,11,2,5,67,24
00175917,$13.33,$13.33,,$10.00,3,9,0,4,105,15
00175951,$13.50,$10.40,,$15.00,2,5,0,1,63,23
00175935,$15.00,$15.00,,$15.00,1,1,0,0,16,16
00175974,$11.33,$7.44,$11.00,$12.00,3,9,2,5,91,18
00175996,$15.00,$11.50,,$15.00,1,4,0,1,44,19
00176047,$22.50,$15.56,$22.50,$25.00,2,16,2,10,129,22
00176038,$20.00,$10.56,,$20.00,1,9,0,5,123,22
00176053,$10.50,$9.00,$12.00,$10.00,4,6,1,2,44,18
00176237,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00176107,$16.33,$11.53,$14.00,$21.00,3,15,2,11,128,15
00176140,$8.50,$8.75,$6.67,$5.00,4,8,3,6,105,16
00176122,$13.00,$11.00,$14.00,$15.00,3,4,2,3,41,17
00176176,$9.00,$5.56,,$10.00,2,16,0,9,99,18
00176174,$8.50,$8.09,$8.00,$10.00,4,23,3,13,89,18
00003504,$15.88,$15.78,$14.33,$18.00,8,9,3,3,33,15
00188577,$20.00,$14.38,$20.00,$25.00,1,8,1,5,86,5
00176221,$7.00,$7.22,$6.25,$10.00,5,9,4,5,55,16
00000931,$5.78,$5.10,$5.80,$7.00,9,30,5,9,64,11
00176252,$14.00,$10.36,$13.60,$15.00,8,22,5,14,105,22
00176248,$22.50,$12.43,,$25.00,2,7,0,2,86,25
00176138,$12.00,$8.31,$10.00,$10.00,3,16,1,6,104,18
00176070,$15.67,$15.67,$15.67,$17.00,3,3,3,3,29,16
00176292,$25.00,$9.00,,$25.00,1,5,0,4,88,26
00186456,$5.25,$5.09,$5.33,$5.00,4,34,3,19,129,4
00176284,$12.67,$8.83,$12.00,$14.00,3,6,2,3,67,18
00176269,$8.50,$8.00,$10.00,$10.00,4,5,1,1,32,18
00176261,$15.00,$15.00,$15.00,$15.00,1,1,1,1,20,20
00176336,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00176380,$10.00,$10.00,$5.00,$20.00,3,3,2,2,32,25
00176379,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
