driver_id,CAR_USE,DISTANCE,VEHICLE_AGE,VEHICLE_TYPE,VEHICLE_VAL,MVR_PTS,REVOKED
634700130,Commercial,88,,Pickup,"$8,670",2,No
6347190032,Private,71,16,unknown,"$16,250",6,No
6347212132,Private,86,3,Van,"$32,260",0,No
6348017642,Private,66,17,unknown,"$15,050",5,No
6348329664,Commercial,50,,Pickup,"$9,470",4,No
635039665,Private,77,10,unknown,"$7,650",2,Yes
6350621930,Private,66,,Minivan,"$7,330",0,No
6351114572,Private,91,9,Sports Car,"$1,500",3,No
6353177464,Commercial,121,22,Pickup,"$20,600",4,No
6353336475,Private,97,12,unknown,"$11,300",0,No
6355046600,Commercial,86,14,Panel Truck,"$32,660",0,No
6355091434,Private,69,20,Minivan,"$6,100",5,No
6356116617,Private,70,,unknown,"$14,710",4,No
6360451231,Private,86,21,Minivan,"$15,650",2,No
6360753487,Private,77,,Minivan,"$9,530",2,No
6361021342,Private,61,14,unknown,"$19,670",0,No
6362755920,Private,72,,Minivan,"$7,340",0,No
6362851390,Private,79,9,unknown,"$10,150",4,No
6365620810,Commercial,84,9,Pickup,"$10,030",2,No
6367466987,Private,54,4,unknown,"$6,000",3,No
6369048922,Commercial,114,3,Pickup,"$6,400",9,No
6369466507,Commercial,61,8,unknown,"$11,060",5,Yes
6370267144,Private,66,7,unknown,"$6,810",1,No
6370280013,Private,65,22,Minivan,"$13,340",1,No
6371212947,Private,79,19,unknown,"$13,320",1,No
6371777941,Private,82,3,Pickup,"$9,980",7,No
6372612117,Commercial,77,3,Panel Truck,"$33,730",0,No
6374018686,Commercial,50,23,Van,"$19,870",3,No
6374447981,Private,102,11,Sports Car,"$8,550",0,No
6374637157,Private,59,13,unknown,"$15,820",6,No
637831759,Private,82,13,Van,"$18,170",0,No
6378549699,Private,66,15,unknown,"$1,500",0,No
6378877742,Commercial,68,10,Van,"$21,070",2,No
6379491510,Private,66,11,unknown,"$9,540",0,No
6379548041,Private,90,21,unknown,"$24,280",0,No
6381469372,Commercial,93,3,Pickup,"$10,020",2,No
6381799678,Private,66,3,unknown,"$7,810",5,No
6382667289,Commercial,85,16,Pickup,"$24,670",4,Yes
6384569818,Commercial,94,13,Minivan,"$12,940",9,No
6386069056,Private,94,12,unknown,"$20,830",2,Yes
6386526358,Private,67,6,unknown,"$18,550",2,No
6386826479,Commercial,66,11,Pickup,"$9,880",4,No
6390802178,Private,75,9,Pickup,"$5,100",2,Yes
6391416944,Private,52,,unknown,"$16,620",0,No
6392068006,Commercial,87,3,Pickup,"$7,470",2,No
6392699121,Private,79,3,Minivan,"$8,700",0,No
6393345467,Private,105,5,unknown,"$19,520",5,No
6393877655,Private,88,14,Minivan,"$16,720",4,No
6394954337,Commercial,102,7,Pickup,"$11,330",0,No
6394997449,Commercial,66,10,Pickup,"$7,070",5,No
6397138553,Commercial,83,3,unknown,"$8,530",2,No
6397772912,Private,63,8,unknown,"$20,130",2,No
6397795487,Private,75,3,Minivan,"$13,200",4,No
6398216798,Private,75,3,Sports Car,"$8,250",0,No
6398364220,Private,88,3,unknown,"$11,100",5,No
6398367703,Commercial,80,13,Minivan,"$13,580",0,No
6398396590,Commercial,101,7,unknown,"$5,240",6,No
6398452002,Commercial,87,12,Pickup,"$9,750",4,No
639893541,Private,85,10,unknown,"$9,620",3,No
6399300883,Commercial,67,3,unknown,"$9,260",3,No
6400122030,Private,95,26,Sports Car,"$7,000",1,No
6400724784,Commercial,90,3,unknown,"$21,720",6,No
6401230100,Private,91,3,unknown,"$6,000",2,No
6404436225,Commercial,79,3,Panel Truck,"$22,670",0,No
6405345015,Private,70,,Minivan,"$14,380",2,No
6406956975,Private,64,3,unknown,"$9,740",4,No
6408513946,Private,81,3,Pickup,"$10,870",0,No
6409306520,Commercial,76,15,Panel Truck,"$27,560",2,No
6409442309,Commercial,51,15,Panel Truck,"$23,140",4,No
6409571476,Private,92,3,unknown,"$18,880",6,Yes
6409786589,Private,54,13,Minivan,"$22,500",2,No
6410856339,Commercial,75,,Pickup,"$29,020",12,No
6411683721,Private,94,18,unknown,"$5,330",2,No
6415824924,Private,60,14,unknown,"$14,130",4,Yes
641598118,Private,76,10,Minivan,"$14,040",3,No
641746402,Private,70,10,Sports Car,"$5,300",4,No
6418345136,Private,98,3,unknown,"$11,340",3,No
6420284043,Private,90,13,Minivan,"$15,520",0,No
6420461976,Private,72,15,Sports Car,"$12,700",2,No
642170548,Private,80,11,unknown,"$14,500",6,No
6421720176,Commercial,69,17,Pickup,"$6,400",3,No
6423644146,Private,69,21,unknown,"$16,300",7,No
6424329862,Commercial,79,3,Pickup,"$9,210",5,No
6424505864,Private,61,,unknown,"$26,780",5,No
6425790897,Commercial,89,14,Minivan,"$15,180",10,No
6426553580,Commercial,94,10,Panel Truck,"$28,200",0,No
6426677930,Private,82,13,unknown,"$5,730",0,Yes
6427078563,Private,91,3,Minivan,"$15,850",2,No
6428281986,Private,67,8,unknown,"$8,790",2,No
6428373172,Commercial,72,22,Panel Truck,"$29,390",0,No
6429338726,Commercial,58,11,Pickup,"$21,780",5,No
6429463045,Private,74,11,unknown,"$16,290",0,No
643153699,Commercial,61,3,unknown,"$14,080",3,Yes
6431848604,Commercial,76,3,unknown,"$12,820",2,No
6431979564,Commercial,91,12,Minivan,"$5,000",3,No
643246769,Private,75,9,Pickup,"$7,960",2,No
6433550807,Commercial,50,13,Pickup,"$5,000",2,No
6434067041,Commercial,85,13,Minivan,"$13,030",3,No
6434370045,Private,98,10,unknown,"$4,990",0,No
6435387182,Commercial,76,20,Panel Truck,"$33,710",4,Yes
6436413927,Commercial,71,18,Pickup,"$11,860",2,No
6437532231,Commercial,94,8,Minivan,"$6,920",6,No
6439708520,Commercial,107,,Minivan,"$16,790",9,Yes
6440995281,Commercial,103,14,Minivan,"$21,550",1,No
6443848960,Commercial,86,15,Panel Truck,"$29,220",1,No
6444547025,Commercial,120,3,Pickup,"$6,570",0,No
6444599810,Private,81,7,unknown,"$1,500",4,No
6447628129,Private,50,10,Sports Car,"$11,210",6,No
6447732605,Commercial,79,11,Minivan,"$13,940",2,No
6449923377,Private,107,3,Pickup,"$7,070",2,No
6450934056,Private,74,3,unknown,"$3,610",0,No
6451835942,Commercial,72,17,Panel Truck,"$33,070",0,No
6452368052,Commercial,55,3,Minivan,"$2,690",2,No
6452500937,Private,64,19,Sports Car,"$4,400",5,Yes
6452800638,Commercial,65,17,Panel Truck,"$27,140",0,No
6453115838,Private,104,20,unknown,"$17,430",6,No
6457166547,Private,107,17,Sports Car,"$9,390",3,No
6457638525,Private,94,18,Sports Car,"$5,390",1,No
6457867746,Commercial,72,19,Van,"$18,920",6,Yes
6459539436,Commercial,129,10,unknown,"$16,610",5,No
6462665794,Private,98,,Sports Car,"$1,500",7,No
6464281931,Private,80,3,unknown,"$10,860",5,No
6464373533,Private,61,,Minivan,"$3,520",7,No
6464565646,Private,70,16,Minivan,"$20,530",2,No
6464858878,Private,71,17,Minivan,"$22,490",1,No
6466701955,Commercial,75,17,unknown,"$10,240",5,No
6467782361,Private,88,7,unknown,"$12,300",4,No
646944626,Private,77,23,Minivan,"$18,390",3,No
646964343,Private,85,9,Minivan,"$13,810",6,No
6472142053,Private,75,12,Pickup,"$43,090",1,No
6472892019,Private,80,19,unknown,"$16,700",2,No
6474307784,Private,81,8,unknown,"$11,790",4,No
6474968095,Commercial,76,11,Sports Car,"$11,840",2,Yes
6476395909,Private,80,13,Sports Car,"$11,240",2,No
6476745407,Private,85,18,Minivan,"$35,650",2,No
6476800134,Commercial,70,,unknown,"$9,970",2,No
6477204346,Private,66,3,Minivan,"$1,980",5,No
6479261583,Commercial,58,10,unknown,"$5,200",4,Yes
6481887801,Private,64,7,unknown,"$6,570",3,No
6482090558,Private,85,8,Sports Car,"$1,630",7,No
6482215104,Private,79,24,Pickup,"$6,400",4,No
6484081135,Private,100,12,unknown,"$14,340",2,No
6484354155,Private,65,18,unknown,"$20,550",4,No
6485141037,Private,81,10,Minivan,"$38,230",1,No
648553067,Private,87,21,Van,"$18,290",3,No
6488538124,Commercial,82,3,Minivan,"$12,800",3,No
6489481062,Commercial,50,16,Panel Truck,"$25,080",7,Yes
6490102158,Private,72,3,unknown,"$7,030",7,No
649111081,Private,71,15,Pickup,"$11,720",5,Yes
6491489014,Private,78,10,Minivan,"$13,060",6,Yes
6491879095,Commercial,79,5,Pickup,"$8,820",0,No
6493582151,Private,74,3,Minivan,"$12,530",3,No
6494086057,Commercial,57,14,Van,"$21,950",2,No
6494216395,Commercial,81,21,Pickup,"$5,700",4,No
6494657867,Private,61,6,Pickup,"$6,400",2,No
6494661516,Commercial,112,10,Minivan,"$4,390",3,No
6495298323,Private,92,7,unknown,"$12,000",3,No
6495640351,Private,79,10,unknown,"$15,370",2,No
6496743035,Private,87,11,unknown,"$7,100",8,No
6499053392,Commercial,112,3,Sports Car,"$13,000",4,No
6499309911,Commercial,66,13,Panel Truck,"$34,790",5,No
6504778738,Private,87,,Minivan,"$10,930",4,No
6505056379,Commercial,63,3,Minivan,"$20,850",2,No
6507257608,Private,82,3,unknown,"$9,880",5,No
6508652964,Private,83,,Sports Car,"$15,120",0,No
6508958620,Commercial,52,3,Pickup,"$5,480",3,No
650976326,Private,50,12,Sports Car,"$11,430",6,No
6510006042,Commercial,92,,Van,"$16,820",5,No
6510309498,Private,78,3,Sports Car,"$21,690",6,No
6510494516,Private,67,7,Minivan,"$15,330",4,No
651109795,Commercial,109,3,Van,"$19,610",0,No
6514417888,Commercial,89,9,unknown,"$9,150",7,No
6514640929,Private,66,17,Minivan,"$18,150",10,No
651605437,Private,80,10,unknown,"$17,520",2,No
651685253,Private,86,12,Minivan,"$22,480",3,No
6517173425,Private,69,10,unknown,"$11,490",2,No
652236792,Private,54,12,Minivan,"$9,350",2,No
6523111478,Private,83,8,unknown,"$5,000",2,No
6523814304,Private,76,14,unknown,"$11,580",4,No
6524542461,Private,77,12,unknown,"$9,460",7,No
6524600548,Private,64,22,Minivan,"$1,500",4,No
6526424546,Commercial,76,3,Sports Car,"$5,300",0,No
6526883374,Commercial,102,21,Pickup,"$30,690",2,Yes
6528795551,Private,72,11,unknown,"$18,170",2,No
6530200537,Private,59,3,unknown,"$8,050",0,No
6530559703,Commercial,100,11,Panel Truck,"$46,990",2,No
6533659974,Commercial,108,3,Van,"$21,290",2,No
6534092753,Commercial,88,10,unknown,"$8,110",2,No
653540746,Private,75,4,Minivan,"$28,750",2,No
6537080597,Commercial,86,3,unknown,"$14,250",0,Yes
6538157174,Private,85,13,Sports Car,"$1,500",2,No
6539264771,Commercial,84,21,Pickup,"$11,940",0,No
6539295573,Commercial,63,3,Pickup,"$11,370",2,No
6546005946,Commercial,107,3,Minivan,"$21,920",4,No
6546139392,Private,91,3,unknown,"$6,880",2,No
654643605,Private,93,11,Pickup,"$11,190",5,Yes
6548306626,Commercial,85,8,Minivan,"$11,300",7,No
655064463,Private,84,10,unknown,"$12,260",2,No
6551025932,Private,87,3,Minivan,"$21,200",4,Yes
6552813164,Private,95,11,Minivan,"$15,740",4,No
6553190816,Commercial,50,6,Pickup,"$20,080",2,No
6553526769,Commercial,74,13,Van,"$17,360",10,No
6555205626,Private,98,14,unknown,"$22,930",8,No
6555880573,Commercial,55,13,unknown,"$9,730",3,No
6558081361,Private,67,3,Minivan,"$13,470",3,No
6559085603,Private,59,3,Pickup,"$6,220",0,No
6559928649,Private,96,12,Minivan,"$7,240",5,No
6562074619,Private,81,15,unknown,"$10,790",2,No
6562279366,Commercial,81,3,Panel Truck,"$24,490",0,No
6562719105,Private,83,9,Minivan,"$1,500",3,Yes
6562735179,Private,93,10,Minivan,"$9,490",4,No
6564091428,Private,76,24,Van,"$30,350",2,No
6564780247,Private,94,18,Pickup,"$11,450",6,No
6565666580,Commercial,71,12,Panel Truck,"$26,330",4,No
6565874209,Private,50,13,unknown,"$6,400",5,No
656644422,Commercial,85,11,Panel Truck,"$31,300",2,No
6567322515,Private,70,15,unknown,"$17,050",4,No
6567607671,Private,66,3,unknown,"$13,920",8,No
6568728464,Commercial,55,7,Panel Truck,"$28,870",2,Yes
6570900685,Commercial,74,20,Pickup,"$27,430",8,No
6571152114,Private,97,3,Pickup,"$6,600",2,No
657214706,Commercial,50,3,Minivan,"$20,960",0,No
6573876271,Private,96,3,Minivan,"$1,500",5,No
6576407484,Commercial,65,17,Panel Truck,"$35,190",0,No
6576558517,Private,88,11,Minivan,"$10,700",7,Yes
657657751,Commercial,82,3,Pickup,"$10,790",2,No
6576624811,Private,69,14,unknown,"$7,500",0,No
657670716,Private,98,8,Sports Car,"$5,900",2,Yes
6577466472,Private,97,16,Minivan,"$12,480",0,No
6578013904,Commercial,96,21,Panel Truck,"$23,530",5,No
6580579595,Private,65,15,Sports Car,"$11,040",6,No
6580660182,Commercial,90,16,Panel Truck,"$42,690",11,No
6583281840,Private,50,3,Minivan,"$7,500",0,No
6583767025,Private,88,10,unknown,"$14,980",4,No
6583818877,Commercial,75,10,Van,"$19,480",0,No
6587750529,Private,74,3,unknown,"$7,120",0,No
658801324,Private,72,3,unknown,"$24,360",5,Yes
6588404642,Private,58,14,unknown,"$14,780",0,No
6589870454,Private,85,9,Pickup,"$8,080",5,No
6590249463,Private,85,8,unknown,"$14,650",0,No
6593511363,Commercial,61,3,Pickup,"$8,010",0,No
6594098130,Private,68,11,Minivan,"$15,750",2,No
6594475495,Private,99,3,unknown,"$1,500",2,No
659450397,Commercial,64,11,unknown,"$9,640",4,No
659516583,Private,80,3,Sports Car,"$4,500",1,Yes
6595870234,Private,56,3,Pickup,"$9,060",8,Yes
6597000363,Private,91,8,Minivan,"$14,810",2,No
6598128685,Private,83,3,Sports Car,"$2,450",2,No
659871929,Commercial,71,14,Panel Truck,"$26,630",6,No
6599460791,Private,78,13,unknown,"$5,700",2,No
6599666557,Private,66,15,Minivan,"$23,440",0,No
6600641028,Private,93,3,Minivan,"$17,300",2,No
6600873104,Private,69,8,Pickup,"$9,910",2,No
6601127569,Commercial,51,,Pickup,"$36,460",0,No
6603416760,Commercial,85,14,Minivan,"$16,010",5,No
6605703871,Commercial,93,9,Pickup,"$6,100",3,No
6605749361,Private,88,3,Pickup,"$15,550",0,Yes
6606299298,Commercial,69,18,Pickup,"$7,390",4,No
660827066,Commercial,89,12,unknown,"$6,200",12,No
6610770737,Commercial,65,12,Minivan,"$17,360",2,No
661378684,Commercial,84,,Panel Truck,"$27,390",3,Yes
6614784223,Commercial,64,3,Minivan,"$22,920",3,No
6614895481,Private,79,12,unknown,"$14,050",4,No
6615995592,Private,92,9,Sports Car,"$5,270",3,No
6617245141,Commercial,83,8,Panel Truck,"$27,420",0,No
6617340704,Commercial,89,7,Pickup,"$9,950",0,No
66202300,Commercial,80,21,Pickup,"$17,860",1,Yes
6624062322,Private,108,7,Minivan,"$14,560",0,No
6624398713,Private,82,3,Minivan,"$12,720",2,No
662467116,Commercial,81,10,Panel Truck,"$24,170",0,No
6624753614,Private,93,10,unknown,"$18,510",7,No
6628407055,Commercial,91,17,Pickup,"$6,420",3,No
6628821409,Private,96,16,Minivan,"$15,880",2,No
6630159270,Private,69,17,unknown,"$8,660",4,No
6631529665,Private,76,7,Sports Car,"$26,420",4,Yes
6632173354,Commercial,75,3,Van,"$19,120",10,No
6632846831,Private,76,12,Sports Car,"$8,590",6,No
6634533360,Private,65,7,Sports Car,"$15,020",5,No
6634587177,Private,50,16,unknown,"$4,190",4,Yes
6634651174,Commercial,89,19,Van,"$18,920",0,No
6637532981,Private,80,12,Minivan,"$9,660",2,No
6637752268,Private,69,9,unknown,"$14,750",2,No
663835326,Private,75,11,Sports Car,"$14,450",0,No
6640560491,Private,89,8,Sports Car,"$7,010",0,No
6644437351,Private,78,15,unknown,"$17,760",2,Yes
6645136559,Private,61,29,Van,"$17,980",3,No
664588144,Private,93,3,unknown,"$9,950",6,No
6647298496,Private,61,14,Minivan,"$22,090",2,No
6647524542,Commercial,80,15,Pickup,"$37,320",0,Yes
6650327028,Commercial,114,3,Sports Car,"$11,100",9,No
6651832839,Private,93,15,Minivan,"$10,660",0,No
665270698,Private,86,3,unknown,"$17,940",0,No
6652803173,Private,73,11,unknown,"$9,800",4,No
6653180431,Commercial,85,3,Pickup,"$8,420",5,No
6653400887,Commercial,86,13,Pickup,"$7,820",0,No
6654080814,Commercial,101,12,Pickup,"$11,200",4,No
665480288,Private,79,15,unknown,"$6,210",4,No
6655125570,Commercial,81,3,Pickup,"$10,090",2,No
6656720060,Private,66,8,Sports Car,"$5,320",0,No
6658716103,Private,95,15,Sports Car,"$19,440",9,No
6659518749,Private,78,14,unknown,"$12,030",1,No
6661817974,Private,69,5,Pickup,"$23,130",0,No
6663029682,Commercial,104,3,Pickup,"$8,070",2,No
6663323879,Private,75,10,Minivan,"$10,690",6,No
6666547335,Commercial,67,8,Panel Truck,"$30,400",0,No
6668007821,Commercial,78,16,Panel Truck,"$27,770",3,No
6668147261,Commercial,66,22,Panel Truck,"$25,100",0,No
666886505,Private,69,7,unknown,"$15,070",11,No
6670626765,Private,81,9,Sports Car,"$26,460",0,No
6671998435,Private,69,3,unknown,"$4,200",5,Yes
6672215469,Private,76,13,Sports Car,"$5,900",2,No
6672357445,Private,74,11,Van,"$17,750",4,No
6673628200,Commercial,79,10,Panel Truck,"$29,700",4,No
6673698458,Private,53,3,unknown,"$6,800",4,No
667521903,Commercial,74,13,Sports Car,"$22,690",3,No
6679795745,Commercial,80,10,Panel Truck,"$33,150",0,No
6682609661,Private,52,,unknown,"$24,220",6,No
6683300153,Private,104,10,Pickup,"$24,620",2,No
6684542986,Commercial,50,12,Pickup,"$19,470",0,No
6684664938,Private,97,8,Pickup,"$8,420",4,Yes
6684678854,Private,79,3,Minivan,"$13,840",5,No
6685311519,Commercial,83,,Panel Truck,"$34,800",2,No
668646740,Commercial,80,3,Panel Truck,"$32,460",6,No
6686789810,Private,102,9,Minivan,"$22,180",4,No
6688158233,Private,66,3,Sports Car,"$20,550",3,No
668879526,Private,52,3,Minivan,"$2,770",0,Yes
6689751577,Private,78,6,Minivan,"$6,980",4,No
6691454634,Private,78,,unknown,"$15,070",2,No
669313824,Private,64,23,Sports Car,"$31,930",3,No
6693936083,Private,71,11,Minivan,"$25,100",3,No
6694280330,Private,91,3,Sports Car,"$26,020",6,No
669545625,Private,78,3,Pickup,"$11,180",3,No
6695572862,Private,50,18,Sports Car,"$11,160",2,No
6698722524,Private,90,26,Minivan,"$6,800",5,No
6699012486,Commercial,76,9,unknown,"$15,320",2,No
6699603675,Commercial,83,15,Pickup,"$10,390",3,No
6700964982,Private,116,10,Sports Car,"$4,620",7,No
6704866573,Commercial,76,12,Sports Car,"$5,400",1,No
6705886151,Commercial,70,12,Pickup,"$7,500",9,No
6708425059,Private,63,11,Minivan,"$15,190",2,No
6711357105,Commercial,74,20,Panel Truck,"$30,480",0,No
6713872745,Private,87,3,Sports Car,"$15,120",9,No
6715178828,Private,136,10,unknown,"$12,130",6,No
6715236102,Commercial,79,10,Panel Truck,"$42,010",10,No
6715571450,Commercial,91,11,Pickup,"$5,530",6,No
671574015,Private,61,12,Minivan,"$12,270",2,No
6717704875,Commercial,77,10,unknown,"$10,770",2,No
6718465181,Commercial,92,9,Minivan,"$9,990",2,No
671952534,Commercial,93,12,unknown,"$8,690",0,No
6721093239,Private,87,18,Sports Car,"$1,500",5,No
672289869,Private,80,16,Minivan,"$32,140",2,No
6723718685,Private,81,3,Minivan,"$11,050",0,No
6725461885,Commercial,103,3,unknown,"$11,730",9,Yes
6728906760,Private,76,20,Minivan,"$26,780",1,No
6729284738,Private,84,19,Minivan,"$23,570",3,No
672976180,Commercial,84,12,unknown,"$5,600",2,Yes
6730749596,Commercial,84,3,Pickup,"$10,860",0,No
6731659293,Private,66,3,Sports Car,"$25,620",4,No
6731743204,Private,57,8,unknown,"$8,240",2,Yes
6733369201,Private,65,12,Minivan,"$11,890",2,No
6733849651,Commercial,78,3,Pickup,"$9,970",0,No
6735072712,Commercial,95,19,Van,"$20,590",7,Yes
6735429120,Private,72,13,unknown,"$15,160",3,No
6735818334,Private,68,3,Pickup,"$9,780",2,No
6735937781,Commercial,77,11,Minivan,"$14,430",0,No
6736098644,Private,91,13,unknown,"$6,340",2,No
6737754526,Private,99,10,unknown,"$13,200",1,No
6738228012,Commercial,92,17,Pickup,"$6,200",1,No
6738687421,Commercial,52,13,Pickup,"$19,420",10,No
6738710277,Private,71,3,Sports Car,"$5,080",6,No
6738965714,Commercial,64,14,Pickup,"$23,550",2,No
6739045305,Private,62,3,unknown,"$13,710",3,No
6740357679,Private,85,16,Sports Car,"$7,600",5,No
6741006587,Private,79,7,Minivan,"$13,140",0,No
6741024567,Private,51,20,Minivan,"$15,960",7,No
6741808740,Private,71,19,unknown,"$15,190",0,No
6742272244,Private,70,3,unknown,"$9,370",2,Yes
674534543,Private,86,3,Minivan,"$25,640",0,Yes
6748280274,Commercial,85,3,Van,"$22,330",4,No
675042019,Commercial,79,10,Pickup,"$9,510",0,No
6751027165,Commercial,73,,Panel Truck,"$27,600",8,No
6751561683,Private,99,3,Pickup,"$6,870",0,No
6752054882,Commercial,98,24,Panel Truck,"$23,230",4,No
6752134129,Private,65,13,Pickup,"$8,450",1,No
6753239236,Private,113,3,Minivan,"$22,450",10,No
6753794028,Private,70,3,Sports Car,"$5,500",9,No
6755075305,Commercial,50,13,Pickup,"$6,100",8,No
6756684199,Private,79,,Sports Car,"$6,890",1,Yes
6758324766,Private,89,10,unknown,"$7,990",7,No
6758999857,Commercial,50,14,Panel Truck,"$33,450",2,No
6759119814,Private,90,3,Sports Car,"$4,900",6,No
6759259679,Commercial,67,9,Pickup,"$6,450",4,No
6759720517,Private,74,15,Minivan,"$12,320",3,Yes
6759723356,Commercial,76,6,Pickup,"$6,900",0,No
6759876260,Private,62,14,unknown,"$18,170",1,No
676780021,Private,82,3,Pickup,"$11,680",7,No
6769375196,Commercial,73,18,Panel Truck,"$24,210",5,No
6770496249,Private,74,14,unknown,"$8,650",0,No
6771972444,Commercial,89,3,Panel Truck,"$34,210",7,No
677236521,Private,98,11,unknown,"$17,260",1,No
6775339407,Commercial,100,11,unknown,"$9,830",0,No
6775372577,Private,104,3,Pickup,"$10,940",0,No
6775735139,Commercial,76,10,unknown,"$6,400",3,No
6775851690,Private,83,,unknown,"$18,820",2,No
